,SampleType,Gene,Expression,LogExpression
1552,Tumor,MAGEA8,0.0949,0.03937445576847422
1553,Tumor,MAGEA8,0.2304,0.0900463224573558
1554,Tumor,MAGEA8,0.1679,0.06740565843782434
1555,Tumor,MAGEA8,0.1734,0.06944608388031286
1556,Tumor,MAGEA8,0.1752,0.07011178278220008
1557,Tumor,MAGEA8,0.2316,0.0904696802311605
1558,Tumor,MAGEA8,0.0646,0.02718646183673605
1559,Tumor,MAGEA8,0.0381,0.016239191042638865
1560,Tumor,MAGEA8,0.09,0.037426497940623665
1561,Tumor,MAGEA8,0.0,0.0
1562,Tumor,MAGEA8,0.2389,0.09303625294516321
1563,Tumor,MAGEA8,0.0718,0.030113752707593082
1564,Tumor,MAGEA8,0.0,0.0
1565,Tumor,MAGEA8,0.0865,0.03602973065654335
1566,Tumor,MAGEA8,0.0956,0.03965202358192373
1567,Tumor,MAGEA8,0.0748,0.03132765776113084
1568,Tumor,MAGEA8,0.0441,0.018742095762381984
1569,Tumor,MAGEA8,0.1456,0.05903300496378032
1570,Tumor,MAGEA8,0.1039,0.042929733343159734
1571,Tumor,MAGEA8,0.076,0.0318122713303704
1572,Tumor,MAGEA8,0.1172,0.048130927028967437
1573,Tumor,MAGEA8,0.0,0.0
1574,Tumor,MAGEA8,0.0354,0.015108160645837195
1575,Tumor,MAGEA8,0.0299,0.01279505814541258
1576,Tumor,MAGEA8,0.0587,0.024772913079631625
1577,Tumor,MAGEA8,0.3027,0.11484441314502383
1578,Tumor,MAGEA8,0.2612,0.10078396207586708
1579,Tumor,MAGEA8,0.0887,0.03690822292021894
1580,Tumor,MAGEA8,0.2197,0.0862530238171611
1581,Tumor,MAGEA8,0.0,0.0
1582,Tumor,MAGEA8,0.117,0.048053173115609055
1583,Tumor,MAGEA8,0.0257,0.011020355516257099
1584,Tumor,MAGEA8,0.0724,0.03035680531084197
1585,Tumor,MAGEA8,0.1995,0.07900025230384944
1586,Tumor,MAGEA8,0.064,0.0269416279590294
1587,Tumor,MAGEA8,0.0337,0.014394516273535085
1588,Tumor,MAGEA8,0.0795,0.03322264667024956
1589,Tumor,MAGEA8,0.1377,0.05602775808636199
1590,Tumor,MAGEA8,0.2026,0.0801211995094803
1591,Tumor,MAGEA8,0.1964,0.07787640435928052
1592,Tumor,MAGEA8,0.0,0.0
1593,Tumor,MAGEA8,0.0336,0.014352500651008897
1594,Tumor,MAGEA8,0.2238,0.08771044886062995
1595,Tumor,MAGEA8,0.0329,0.014058277424335934
1596,Tumor,MAGEA8,0.0522,0.022098297461140302
1597,Tumor,MAGEA8,0.1524,0.061603249608375384
1598,Tumor,MAGEA8,0.132,0.053846426852252674
1599,Tumor,MAGEA8,0.0731,0.030640194868631978
1600,Tumor,MAGEA8,0.1517,0.06133936683706735
1601,Tumor,MAGEA8,0.0672,0.028245816572473718
1602,Tumor,MAGEA8,0.0958,0.039731296098691006
1603,Tumor,MAGEA8,0.1782,0.07121901839997447
1604,Tumor,MAGEA8,0.0883,0.03674862917220223
1605,Tumor,MAGEA8,0.0716,0.030032704936171297
1606,Tumor,MAGEA8,0.0,0.0
1607,Tumor,MAGEA8,0.054,0.022840610876527823
1608,Tumor,MAGEA8,0.0698,0.02930259355899827
1609,Tumor,MAGEA8,0.1857,0.07397481986665856
1610,Tumor,MAGEA8,0.2563,0.09909335977309966
1611,Tumor,MAGEA9,0.0,0.0
1612,Tumor,MAGEA9,0.0,0.0
1613,Tumor,MAGEA9,0.0,0.0
1614,Tumor,MAGEA9,0.0,0.0
1615,Tumor,MAGEA9,0.0,0.0
1616,Tumor,MAGEA9,0.0389,0.01657374626912324
1617,Tumor,MAGEA9,0.0,0.0
1618,Tumor,MAGEA9,0.0,0.0
1619,Tumor,MAGEA9,0.0,0.0
1620,Tumor,MAGEA9,0.0,0.0
1621,Tumor,MAGEA9,0.0,0.0
1622,Tumor,MAGEA9,0.0,0.0
1623,Tumor,MAGEA9,0.0,0.0
1624,Tumor,MAGEA9,0.0,0.0
1625,Tumor,MAGEA9,0.0,0.0
1626,Tumor,MAGEA9,0.0,0.0
1627,Tumor,MAGEA9,0.0,0.0
1628,Tumor,MAGEA9,0.0,0.0
1629,Tumor,MAGEA9,0.0,0.0
1630,Tumor,MAGEA9,0.0,0.0
1631,Tumor,MAGEA9,0.0,0.0
1632,Tumor,MAGEA9,0.0,0.0
1633,Tumor,MAGEA9,0.0,0.0
1634,Tumor,MAGEA9,0.0,0.0
1635,Tumor,MAGEA9,0.0,0.0
1636,Tumor,MAGEA9,0.0,0.0
1637,Tumor,MAGEA9,0.0361,0.015401673702949125
1638,Tumor,MAGEA9,0.0,0.0
1639,Tumor,MAGEA9,0.0,0.0
1640,Tumor,MAGEA9,0.0485,0.020568434801362646
1641,Tumor,MAGEA9,0.0347,0.014814449087053143
1642,Tumor,MAGEA9,0.0,0.0
1643,Tumor,MAGEA9,0.0,0.0
1644,Tumor,MAGEA9,0.0,0.0
1645,Tumor,MAGEA9,0.0,0.0
1646,Tumor,MAGEA9,0.0,0.0
1647,Tumor,MAGEA9,0.0,0.0
1648,Tumor,MAGEA9,0.0,0.0
1649,Tumor,MAGEA9,0.0,0.0
1650,Tumor,MAGEA9,0.0,0.0
1651,Tumor,MAGEA9,0.0,0.0
1652,Tumor,MAGEA9,0.0,0.0
1653,Tumor,MAGEA9,0.0,0.0
1654,Tumor,MAGEA9,0.0,0.0
1655,Tumor,MAGEA9,0.0,0.0
1656,Tumor,MAGEA9,0.0,0.0
1657,Tumor,MAGEA9,0.0392,0.016699138064971426
1658,Tumor,MAGEA9,0.0,0.0
1659,Tumor,MAGEA9,0.0,0.0
1660,Tumor,MAGEA9,0.0,0.0
1661,Tumor,MAGEA9,0.0,0.0
1662,Tumor,MAGEA9,0.0,0.0
1663,Tumor,MAGEA9,0.0,0.0
1664,Tumor,MAGEA9,0.0,0.0
1665,Tumor,MAGEA9,0.0,0.0
1666,Tumor,MAGEA9,0.0,0.0
1667,Tumor,MAGEA9,0.2953,0.11237036552583224
1668,Tumor,MAGEA9,0.0,0.0
1669,Tumor,MAGEA9,0.0,0.0
1670,Tumor,MAGEA9,0.0,0.0
1671,Tumor,MAGEA9,0.0,0.0
1672,Tumor,MAGEA9,0.0,0.0
1673,Tumor,MAGEA9,0.0,0.0
1674,Tumor,MAGEA9,0.0,0.0
1675,Tumor,MAGEA9,0.0,0.0
1676,Tumor,MAGEA9,0.0,0.0
1677,Tumor,MAGEA9,0.0,0.0
1678,Tumor,MAGEA9,0.0,0.0
1679,Tumor,MAGEA9,0.0,0.0
1680,Tumor,MAGEA9,0.0,0.0
1681,Tumor,MAGEA9,0.0,0.0
1682,Tumor,MAGEA9,0.0,0.0
1683,Tumor,MAGEA9,0.0,0.0
1684,Tumor,MAGEA9,0.0,0.0
1685,Tumor,MAGEA9,0.0,0.0
1686,Tumor,MAGEA9,0.0,0.0
1687,Tumor,MAGEA9,0.0,0.0
1688,Tumor,MAGEA9,0.0,0.0
1689,Tumor,MAGEA9,0.0,0.0
1690,Tumor,MAGEA9,0.0,0.0
1691,Tumor,MAGEA9,0.0,0.0
1692,Tumor,MAGEA9,0.0,0.0
1693,Tumor,MAGEA9,0.0,0.0
1694,Tumor,MAGEA9,0.0,0.0
1695,Tumor,MAGEA9,0.0,0.0
1696,Tumor,MAGEA9,0.0,0.0
1697,Tumor,MAGEA9,0.0,0.0
1698,Tumor,MAGEA9,0.0,0.0
1699,Tumor,MAGEA9,0.0,0.0
1700,Tumor,MAGEA9,0.0,0.0
1701,Tumor,MAGEA9,0.0,0.0
1702,Tumor,MAGEA9,0.0,0.0
1703,Tumor,MAGEA9,0.0,0.0
1704,Tumor,MAGEA9,0.0,0.0
1705,Tumor,MAGEA9,0.0,0.0
1706,Tumor,MAGEA9,0.0,0.0
1707,Tumor,MAGEA9,0.0,0.0
1708,Tumor,MAGEA9,0.0,0.0
1709,Tumor,MAGEA9,0.0,0.0
1710,Tumor,MAGEA9,0.064,0.0269416279590294
1711,Tumor,MAGEA9,0.0,0.0
1712,Tumor,MAGEA9,0.0,0.0
1713,Tumor,MAGEA9,0.0,0.0
1714,Tumor,MAGEA9,0.0,0.0
1715,Tumor,MAGEA9,0.0,0.0
1716,Tumor,MAGEA9,0.0,0.0
1717,Tumor,MAGEA9,0.0,0.0
1718,Tumor,MAGEA9,0.0,0.0
1719,Tumor,MAGEA9,0.0,0.0
1720,Tumor,MAGEA9,0.0,0.0
1721,Tumor,MAGEA9,0.0,0.0
1722,Tumor,MAGEA9,0.0,0.0
1723,Tumor,MAGEA9,0.0,0.0
1724,Tumor,MAGEA9,0.0,0.0
1725,Tumor,MAGEA9,0.0,0.0
1726,Tumor,MAGEA9,0.0,0.0
1727,Tumor,MAGEA9,0.0,0.0
1728,Tumor,MAGEA9,0.0,0.0
1729,Tumor,MAGEA9,0.0499,0.021147935720994666
1730,Tumor,MAGEA9,0.0,0.0
1731,Tumor,MAGEA9,0.0,0.0
1732,Tumor,MAGEA9,0.0,0.0
1733,Tumor,MAGEA9,0.0,0.0
1734,Tumor,MAGEA9,0.0,0.0
1735,Tumor,MAGEA9,0.0,0.0
1736,Tumor,MAGEA9,0.0,0.0
1737,Tumor,MAGEA9,0.0,0.0
1738,Tumor,MAGEA9,0.0,0.0
1739,Tumor,MAGEA9,0.0,0.0
1740,Tumor,MAGEA9,0.0,0.0
1741,Tumor,MAGEA9,0.0,0.0
1742,Tumor,MAGEA9,0.0,0.0
1743,Tumor,MAGEA9,0.0,0.0
1744,Tumor,MAGEA9,0.0,0.0
1745,Tumor,MAGEA9,0.0,0.0
1746,Tumor,MAGEA9,0.0,0.0
1747,Tumor,MAGEA9,0.0,0.0
1748,Tumor,MAGEA9,0.0316,0.013511333465899921
1749,Tumor,MAGEA9,0.0,0.0
1750,Tumor,MAGEA9,0.0,0.0
1751,Tumor,MAGEA9,0.0,0.0
1752,Tumor,MAGEA9,0.0,0.0
1753,Tumor,MAGEA9,0.0,0.0
1754,Tumor,MAGEA9,0.0,0.0
1755,Tumor,MAGEA9,0.0,0.0
1756,Tumor,MAGEA9,0.0,0.0
1757,Tumor,MAGEA9,0.0,0.0
1758,Tumor,MAGEA9,0.0,0.0
1759,Tumor,MAGEA9,0.0,0.0
1760,Tumor,MAGEA9,0.0,0.0
1761,Tumor,MAGEA9,0.0,0.0
1762,Tumor,MAGEA9,0.0,0.0
1763,Tumor,MAGEA9,0.0,0.0
1764,Tumor,MAGEA9,0.0,0.0
1765,Tumor,MAGEA9,0.0,0.0
1766,Tumor,MAGEA9,0.0,0.0
1767,Tumor,MAGEA9,0.0,0.0
1768,Tumor,MAGEA9,0.0,0.0
1769,Tumor,MAGEA9,0.0,0.0
1770,Tumor,MAGEA9,0.0,0.0
1771,Tumor,MAGEA9,0.0,0.0
1772,Tumor,MAGEA9,0.0,0.0
1773,Tumor,MAGEA9,0.0,0.0
1774,Tumor,MAGEA9,0.0,0.0
1775,Tumor,MAGEA9,0.0,0.0
1776,Tumor,MAGEA9,0.0,0.0
1777,Tumor,MAGEA9,0.0,0.0
1778,Tumor,MAGEA9,0.0,0.0
1779,Tumor,MAGEA9,0.0,0.0
1780,Tumor,MAGEA9,0.0,0.0
1781,Tumor,MAGEA9,0.0,0.0
1782,Tumor,MAGEA9,0.0,0.0
1783,Tumor,MAGEA9,0.0,0.0
1784,Tumor,MAGEA9,0.0,0.0
1785,Tumor,MAGEA9,0.0,0.0
1786,Tumor,MAGEA9,0.0,0.0
1787,Tumor,MAGEA9,0.0,0.0
1788,Tumor,MAGEA9,0.0,0.0
1789,Tumor,MAGEA9,0.0,0.0
1790,Tumor,MAGEA9B,0.0,0.0
1791,Tumor,MAGEA9B,0.0,0.0
1792,Tumor,MAGEA9B,0.0,0.0
1793,Tumor,MAGEA9B,0.0,0.0
1794,Tumor,MAGEA9B,0.0,0.0
1795,Tumor,MAGEA9B,0.0,0.0
1796,Tumor,MAGEA9B,0.0,0.0
1797,Tumor,MAGEA9B,0.0,0.0
1798,Tumor,MAGEA9B,0.0,0.0
1799,Tumor,MAGEA9B,0.0,0.0
1800,Tumor,MAGEA9B,0.0,0.0
1801,Tumor,MAGEA9B,0.0,0.0
1802,Tumor,MAGEA9B,0.0,0.0
1803,Tumor,MAGEA9B,0.0,0.0
1804,Tumor,MAGEA9B,0.0,0.0
1805,Tumor,MAGEA9B,0.0,0.0
1806,Tumor,MAGEA9B,0.0,0.0
1807,Tumor,MAGEA9B,0.0,0.0
1808,Tumor,MAGEA9B,0.0,0.0
1809,Tumor,MAGEA9B,0.0,0.0
1810,Tumor,MAGEA9B,0.0,0.0
1811,Tumor,MAGEA9B,0.0,0.0
1812,Tumor,MAGEA9B,0.0,0.0
1813,Tumor,MAGEA9B,0.0,0.0
1814,Tumor,MAGEA9B,0.0,0.0
1815,Tumor,MAGEA9B,0.0,0.0
1816,Tumor,MAGEA9B,0.0,0.0
1817,Tumor,MAGEA9B,0.0,0.0
1818,Tumor,MAGEA9B,0.0,0.0
1819,Tumor,MAGEA9B,0.7782,0.24998060590952936
1820,Tumor,MAGEA9B,0.0,0.0
1821,Tumor,MAGEA9B,0.0235,0.0100878469985245
1822,Tumor,MAGEA9B,0.0,0.0
1823,Tumor,MAGEA9B,0.0,0.0
1824,Tumor,MAGEA9B,0.0,0.0
1825,Tumor,MAGEA9B,0.0,0.0
1826,Tumor,MAGEA9B,0.0,0.0
1827,Tumor,MAGEA9B,0.0,0.0
1828,Tumor,MAGEA9B,0.0,0.0
1829,Tumor,MAGEA9B,0.0,0.0
1830,Tumor,MAGEA9B,0.0,0.0
1831,Tumor,MAGEA9B,0.0,0.0
1832,Tumor,MAGEA9B,0.0,0.0
1833,Tumor,MAGEA9B,0.0,0.0
1834,Tumor,MAGEA9B,0.0,0.0
1835,Tumor,MAGEA9B,0.0,0.0
1836,Tumor,MAGEA9B,0.0,0.0
1837,Tumor,MAGEA9B,0.0,0.0
1838,Tumor,MAGEA9B,0.0,0.0
1839,Tumor,MAGEA9B,0.0,0.0
1840,Tumor,MAGEA9B,0.0,0.0
1841,Tumor,MAGEA9B,0.0,0.0
1842,Tumor,MAGEA9B,0.0,0.0
1843,Tumor,MAGEA9B,0.0,0.0
1844,Tumor,MAGEA9B,0.0,0.0
1845,Tumor,MAGEA9B,0.0,0.0
1846,Tumor,MAGEA9B,0.1673,0.06718248552340496
1847,Tumor,MAGEA9B,2.4487,0.5376554170373667
1848,Tumor,MAGEA9B,3.3684,0.6403223984327465
1849,Tumor,MAGEA9B,0.0492,0.020858281918315912
1850,Tumor,MAGEA9B,0.0,0.0
1851,Tumor,MAGEA9B,0.0,0.0
1852,Tumor,MAGEA9B,0.0,0.0
1853,Tumor,MAGEA9B,0.0,0.0
1854,Tumor,MAGEA9B,0.0,0.0
1855,Tumor,MAGEA9B,0.0,0.0
1856,Tumor,MAGEA9B,0.0,0.0
1857,Tumor,MAGEA9B,0.0,0.0
1858,Tumor,MAGEA9B,0.0,0.0
1859,Tumor,MAGEA9B,0.0,0.0
1860,Tumor,MAGEA9B,0.0,0.0
1861,Tumor,MAGEA9B,0.0406,0.01728382156001779
1862,Tumor,MAGEA9B,0.0,0.0
1863,Tumor,MAGEA9B,0.0,0.0
1864,Tumor,MAGEA9B,0.0,0.0
1865,Tumor,MAGEA9B,0.0,0.0
1866,Tumor,MAGEA9B,0.0,0.0
1867,Tumor,MAGEA9B,0.0,0.0
1868,Tumor,MAGEA9B,0.0,0.0
1869,Tumor,MAGEA9B,0.0,0.0
1870,Tumor,MAGEA9B,0.0,0.0
1871,Tumor,MAGEA9B,0.0,0.0
1872,Tumor,MAGEA9B,0.0,0.0
1873,Tumor,MAGEA9B,0.0971,0.040246215057706786
1874,Tumor,MAGEA9B,0.0,0.0
1875,Tumor,MAGEA9B,0.0,0.0
1876,Tumor,MAGEA9B,0.0,0.0
1877,Tumor,MAGEA9B,0.0,0.0
1878,Tumor,MAGEA9B,0.0,0.0
1879,Tumor,MAGEA9B,0.0,0.0
1880,Tumor,MAGEA9B,0.0,0.0
1881,Tumor,MAGEA9B,0.0,0.0
1882,Tumor,MAGEA9B,0.0,0.0
1883,Tumor,MAGEA9B,0.0,0.0
1884,Tumor,MAGEA9B,0.0,0.0
1885,Tumor,MAGEA9B,0.0,0.0
1886,Tumor,MAGEA9B,0.0,0.0
1887,Tumor,MAGEA9B,0.0,0.0
1888,Tumor,MAGEA9B,0.0,0.0
1889,Tumor,MAGEA9B,0.0906,0.037665493350802486
1890,Tumor,MAGEA9B,0.0,0.0
1891,Tumor,MAGEA9B,0.0,0.0
1892,Tumor,MAGEA9B,0.0,0.0
1893,Tumor,MAGEA9B,0.0,0.0
1894,Tumor,MAGEA9B,0.0,0.0
1895,Tumor,MAGEA9B,0.0,0.0
1896,Tumor,MAGEA9B,0.0,0.0
1897,Tumor,MAGEA9B,0.0,0.0
1898,Tumor,MAGEA9B,0.0,0.0
1899,Tumor,MAGEA9B,0.0,0.0
1900,Tumor,MAGEA9B,0.0,0.0
1901,Tumor,MAGEA9B,0.0,0.0
1902,Tumor,MAGEA9B,0.0,0.0
1903,Tumor,MAGEA9B,0.0,0.0
1904,Tumor,MAGEA9B,0.0,0.0
1905,Tumor,MAGEA9B,0.0,0.0
1906,Tumor,MAGEA9B,0.0,0.0
1907,Tumor,MAGEA9B,0.0,0.0
1908,Tumor,MAGEA9B,0.0,0.0
1909,Tumor,MAGEA9B,0.0,0.0
1910,Tumor,MAGEA9B,0.0,0.0
1911,Tumor,MAGEA9B,0.0,0.0
1912,Tumor,MAGEA9B,0.0,0.0
1913,Tumor,MAGEA9B,0.0,0.0
1914,Tumor,MAGEA9B,0.0,0.0
1915,Tumor,MAGEA9B,0.0,0.0
1916,Tumor,MAGEA9B,0.0,0.0
1917,Tumor,MAGEA9B,0.0,0.0
1918,Tumor,MAGEA9B,0.0,0.0
1919,Tumor,MAGEA9B,0.0,0.0
1920,Tumor,MAGEA9B,0.0,0.0
1921,Tumor,MAGEA9B,0.0,0.0
1922,Tumor,MAGEA9B,0.0,0.0
1923,Tumor,MAGEA9B,0.0,0.0
1924,Tumor,MAGEA9B,0.0,0.0
1925,Tumor,MAGEA9B,0.0,0.0
1926,Tumor,MAGEA9B,0.0543,0.022964206517992806
1927,Tumor,MAGEA9B,0.0,0.0
1928,Tumor,MAGEA9B,0.0,0.0
1929,Tumor,MAGEA9B,0.0,0.0
1930,Tumor,MAGEA9B,0.0,0.0
1931,Tumor,MAGEA9B,0.0,0.0
1932,Tumor,MAGEA9B,0.0,0.0
1933,Tumor,MAGEA9B,0.0,0.0
1934,Tumor,MAGEA9B,0.0,0.0
1935,Tumor,MAGEA9B,0.0,0.0
1936,Tumor,MAGEA9B,0.0,0.0
1937,Tumor,MAGEA9B,0.0,0.0
1938,Tumor,MAGEA9B,0.0,0.0
1939,Tumor,MAGEA9B,0.0411,0.0174924464772752
1940,Tumor,MAGEA9B,1.391,0.3785795761157748
1941,Tumor,MAGEA9B,0.0,0.0
1942,Tumor,MAGEA9B,0.0,0.0
1943,Tumor,MAGEA9B,0.0,0.0
1944,Tumor,MAGEA9B,0.0,0.0
1945,Tumor,MAGEA9B,0.0,0.0
1946,Tumor,MAGEA9B,0.0,0.0
1947,Tumor,MAGEA9B,0.0,0.0
1948,Tumor,MAGEA9B,0.0,0.0
1949,Tumor,MAGEA9B,0.0,0.0
1950,Tumor,MAGEA9B,0.0,0.0
1951,Tumor,MAGEA9B,0.0,0.0
1952,Tumor,MAGEA9B,0.0,0.0
1953,Tumor,MAGEA9B,0.0,0.0
1954,Tumor,MAGEA9B,0.0,0.0
1955,Tumor,MAGEA9B,0.0,0.0
1956,Tumor,MAGEA9B,0.0,0.0
1957,Tumor,MAGEA9B,0.0,0.0
1958,Tumor,MAGEA9B,0.0,0.0
1959,Tumor,MAGEA9B,0.0,0.0
1960,Tumor,MAGEA9B,0.0,0.0
1961,Tumor,MAGEA9B,0.0,0.0
1962,Tumor,MAGEA9B,0.0,0.0
1963,Tumor,MAGEA9B,0.0,0.0
1964,Tumor,MAGEA9B,0.0,0.0
1965,Tumor,MAGEA9B,0.0,0.0
1966,Tumor,MAGEA9B,0.0,0.0
1967,Tumor,MAGEA9B,0.0,0.0
1968,Tumor,MAGEA9B,0.0,0.0
1969,Tumor,MAGEA10,0.0475,0.02015403163833296
1970,Tumor,MAGEA10,0.0,0.0
1971,Tumor,MAGEA10,0.058,0.024485667699166973
1972,Tumor,MAGEA10,0.2566,0.0991970553799204
1973,Tumor,MAGEA10,0.0,0.0
1974,Tumor,MAGEA10,0.0486,0.020609853377704487
1975,Tumor,MAGEA10,0.1499,0.060660073974014544
1976,Tumor,MAGEA10,0.0285,0.012204296030742802
1977,Tumor,MAGEA10,0.0247,0.010596736206525166
1978,Tumor,MAGEA10,0.0328,0.01401622925836387
1979,Tumor,MAGEA10,0.1013,0.04190563922364919
1980,Tumor,MAGEA10,0.0858,0.035749837319661054
1981,Tumor,MAGEA10,0.0742,0.031085148039480967
1982,Tumor,MAGEA10,0.0,0.0
1983,Tumor,MAGEA10,0.0791,0.03306169253817353
1984,Tumor,MAGEA10,0.0313,0.013385017749685424
1985,Tumor,MAGEA10,0.063,0.026533264523296733
1986,Tumor,MAGEA10,0.026,0.011147360775797479
1987,Tumor,MAGEA10,0.0211,0.009068276192218503
1988,Tumor,MAGEA10,0.0,0.0
1989,Tumor,MAGEA10,0.0,0.0
1990,Tumor,MAGEA10,0.0466,0.019780730403646432
1991,Tumor,MAGEA10,0.0,0.0
1992,Tumor,MAGEA10,0.0305,0.013047996115231662
1993,Tumor,MAGEA10,0.0307,0.013132276046003283
1994,Tumor,MAGEA10,0.0,0.0
1995,Tumor,MAGEA10,0.0,0.0
1996,Tumor,MAGEA10,0.0285,0.012204296030742802
1997,Tumor,MAGEA10,0.0813,0.033946202990360635
1998,Tumor,MAGEA10,0.6674,0.22203979716101552
1999,Tumor,MAGEA10,0.0217,0.009323393381013472
2000,Tumor,MAGEA10,0.0467,0.01982222416777327
2001,Tumor,MAGEA10,0.0434,0.01845083238635614
2002,Tumor,MAGEA10,0.0288,0.012330955580146827
2003,Tumor,MAGEA10,0.0279,0.011950866059398414
2004,Tumor,MAGEA10,0.0561,0.023705042622037376
2005,Tumor,MAGEA10,0.0,0.0
2006,Tumor,MAGEA10,0.1096,0.04516644806522842
2007,Tumor,MAGEA10,0.0211,0.009068276192218503
2008,Tumor,MAGEA10,0.0,0.0
2009,Tumor,MAGEA10,0.0832,0.034708651341069076
2010,Tumor,MAGEA10,0.0,0.0
2011,Tumor,MAGEA10,0.0277,0.011866356527724236
2012,Tumor,MAGEA10,0.0,0.0
2013,Tumor,MAGEA10,1.932,0.4671639659690903
2014,Tumor,MAGEA10,0.0263,0.011274328904724979
2015,Tumor,MAGEA10,0.0491,0.020816887028907154
2016,Tumor,MAGEA10,0.0975,0.04040452891415895
2017,Tumor,MAGEA10,0.1495,0.06050897560529783
2018,Tumor,MAGEA10,0.0,0.0
2019,Tumor,MAGEA10,0.0455,0.019324037153690705
2020,Tumor,MAGEA10,0.0,0.0
2021,Tumor,MAGEA10,0.0802,0.03350417294517473
2022,Tumor,MAGEA10,0.0866,0.036069700697702045
2023,Tumor,MAGEA10,0.0,0.0
2024,Tumor,MAGEA10,0.0289,0.012373167222489745
2025,Tumor,MAGEA10,0.1848,0.0736450455131521
2026,Tumor,MAGEA10,0.0477,0.020236943910807624
2027,Tumor,MAGEA10,0.0,0.0
2028,Tumor,MAGEA10,0.0653,0.027471927021277882
2029,Tumor,MAGEA10,0.0,0.0
2030,Tumor,MAGEA10,0.0416,0.017700971224116763
2031,Tumor,MAGEA10,0.0456,0.019365574572487918
2032,Tumor,MAGEA10,0.0,0.0
2033,Tumor,MAGEA10,0.0,0.0
2034,Tumor,MAGEA10,0.0,0.0
2035,Tumor,MAGEA10,0.0,0.0
2036,Tumor,MAGEA10,0.0,0.0
2037,Tumor,MAGEA10,0.0,0.0
2038,Tumor,MAGEA10,0.2969,0.11290649025331416
2039,Tumor,MAGEA10,0.0,0.0
2040,Tumor,MAGEA10,0.0,0.0
2041,Tumor,MAGEA10,0.0,0.0
2042,Tumor,MAGEA10,0.4946,0.17452497792015012
2043,Tumor,MAGEA10,0.0,0.0
2044,Tumor,MAGEA10,0.0,0.0
2045,Tumor,MAGEA10,0.0323,0.01380592734059255
2046,Tumor,MAGEA10,0.086,0.03582982525282817
2047,Tumor,MAGEA10,0.0807,0.03370515146785221
2048,Tumor,MAGEA10,0.0305,0.013047996115231662
2049,Tumor,MAGEA10,0.0,0.0
2050,Tumor,MAGEA10,0.0,0.0
2051,Tumor,MAGEA10,0.0223,0.009578360794542131
2052,Tumor,MAGEA10,0.0322,0.013763854733933033
2053,Tumor,MAGEA10,0.0,0.0
2054,Tumor,MAGEA10,0.1297,0.05296312875550321
2055,Tumor,MAGEA10,0.0586,0.024731889655249053
2056,Tumor,MAGEA10,0.0,0.0
2057,Tumor,MAGEA10,0.0244,0.010469569796392077
2058,Tumor,MAGEA10,0.0901,0.03746633964350039
2059,Tumor,MAGEA10,0.0,0.0
2060,Tumor,MAGEA10,0.0167,0.007192823557040659
2061,Tumor,MAGEA10,0.0,0.0
2062,Tumor,MAGEA10,0.3678,0.13602259939701106
2063,Tumor,MAGEA10,0.0,0.0
2064,Tumor,MAGEA10,0.0422,0.017951068830742274
2065,Tumor,MAGEA10,0.0932,0.038699623020623054
2066,Tumor,MAGEA10,0.0,0.0
2067,Tumor,MAGEA10,0.0,0.0
2068,Tumor,MAGEA10,0.06,0.02530586526477026
2069,Tumor,MAGEA10,0.0,0.0
2070,Tumor,MAGEA10,0.1162,0.04774201818064167
2071,Tumor,MAGEA10,0.0,0.0
2072,Tumor,MAGEA10,0.0752,0.031489255709749996
2073,Tumor,MAGEA10,0.0234,0.010045412636098518
2074,Tumor,MAGEA10,0.0,0.0
2075,Tumor,MAGEA10,0.0,0.0
2076,Tumor,MAGEA10,0.0175,0.007534417897257678
2077,Tumor,MAGEA10,0.0,0.0
2078,Tumor,MAGEA10,0.1342,0.05468964294997992
2079,Tumor,MAGEA10,0.0251,0.010766233518425195
2080,Tumor,MAGEA10,0.0287,0.012288739834606592
2081,Tumor,MAGEA10,0.0379,0.01615551195145451
2082,Tumor,MAGEA10,0.0,0.0
2083,Tumor,MAGEA10,0.0,0.0
2084,Tumor,MAGEA10,0.3431,0.1281083491031075
2085,Tumor,MAGEA10,0.0523,0.02213957039839191
2086,Tumor,MAGEA10,0.0,0.0
2087,Tumor,MAGEA10,0.0,0.0
2088,Tumor,MAGEA10,0.0,0.0
2089,Tumor,MAGEA10,0.0,0.0
2090,Tumor,MAGEA10,0.0,0.0
2091,Tumor,MAGEA10,0.2541,0.09833216784768463
2092,Tumor,MAGEA10,0.0,0.0
2093,Tumor,MAGEA10,0.0,0.0
2094,Tumor,MAGEA10,0.2832,0.10829435094008824
2095,Tumor,MAGEA10,0.1581,0.06374606161344344
2096,Tumor,MAGEA10,0.0621,0.026165408839252276
2097,Tumor,MAGEA10,0.0,0.0
2098,Tumor,MAGEA10,0.0664,0.0279201364058028
2099,Tumor,MAGEA10,0.0325,0.01389006032843862
2100,Tumor,MAGEA10,0.0292,0.012499777538308929
2101,Tumor,MAGEA10,0.0551,0.02329362303660499
2102,Tumor,MAGEA10,0.0282,0.012077599531015094
2103,Tumor,MAGEA10,0.0,0.0
2104,Tumor,MAGEA10,0.0,0.0
2105,Tumor,MAGEA10,0.036,0.015359755409214231
2106,Tumor,MAGEA10,0.0198,0.008515007631454796
2107,Tumor,MAGEA10,0.0282,0.012077599531015094
2108,Tumor,MAGEA10,0.0,0.0
2109,Tumor,MAGEA10,0.0478,0.02027839411192744
