,MAGEA1,MAGEA2,MAGEA2B,MAGEA3,MAGEA4,MAGEA5,MAGEA6,MAGEA7P,MAGEA8,MAGEA9,MAGEA9B,MAGEA10,MAGEA11,MAGEA12,MAGEB1,MAGEB2,MAGEB3,MAGEB4,MAGEB5,MAGEB6,MAGEB10,MAGEB16,MAGEB17,MAGEB18,MAGEC1,MAGEC2,MAGEC3,CSAG1,CSAG2,CSAG3,CSAG4,MAGED1,MAGED2,TRO,MAGED4,MAGED4B,MAGEE1,MAGEE2,MAGEF1,NSMCE3,MAGEH1,MAGEL2,TRIM28,NDN
MAGEB10,-0.012437882565419717,0.2405616466639493,0.28204180774772797,0.27385980993103193,0.29438629778103237,0.18405387268487083,0.22483104313118443,-0.028146402472844497,0.038049791890549974,0.26166705680339736,-0.00481842270686331,0.2933532826637605,-0.013331435188063043,0.2527506134515091,0.2932224410725274,0.1452153823723107,0.09055855310627607,-0.03318377747903713,-0.015843653903846726,0.09777338479680929,1.0,0.07228159940454242,0.03513547343317788,0.09736247320913557,0.0011328346741553692,0.29262792916932445,-0.03149044874536802,0.2568455580030991,0.016222096330032635,0.29175500786178504,0.2787553450692254,0.07174097824191177,0.08119832964461418,-0.016171848508936004,-0.07237003548014313,-0.03634059366629809,-0.041783570586661524,0.019312855047653336,-0.01509219952086943,-0.004034427320030797,0.030147062563695697,0.003896256813709287,0.09209874389315484,0.025435537117504993
MAGEB16,-0.022835604566083793,-0.028672338371547125,-0.02154718048841367,-0.010454554747068336,-0.018467274098656193,-0.0007185796768998512,-0.019602005373321293,-0.031060282335137416,0.015268667056423015,-0.02392584236223222,-0.02842552677675873,-0.020270156476250828,-0.01770582087440099,-0.010653301798975489,-0.015050330162407482,0.0021180272517797145,0.09847801187732348,0.05810878925519815,-0.06265463127542532,0.2220428000839989,0.07228159940454242,1.0,-0.03496527736197987,0.02610531033319332,0.05041659622209414,-0.014269598769877956,0.16325567640062083,0.0015238319986131993,-0.07289902686528861,0.002759001335808822,-0.005592725541207689,0.04093369254392008,0.03443725146170528,-0.05990369099538856,0.08956512780341172,0.05471599444681915,-0.04158085236926224,-0.00881458331968955,0.10610727852730514,0.016418359828184147,-0.03197587826410124,-0.053901549793778265,0.02525740826734938,-0.06772913154598771
MAGEB17,0.0017716717621076592,0.171630168932858,0.2050246083257698,0.20522082032842662,0.20852151205204958,0.10095959362743544,0.18183607086712336,0.007313220789683288,0.21820562638496674,0.1993208796134675,0.04423002517054514,0.20739069287867942,0.006497864865004885,0.19473674348799797,0.20826068701149278,0.1008684043912361,0.055419123742988075,-0.03070311112837037,-0.03597038468417414,0.06237200455515385,0.03513547343317788,-0.03496527736197987,1.0,-0.003009873021468028,0.03725721480656406,0.20553064913151733,0.19738789641527724,0.1920940155408525,0.0006613982115638359,0.20382022526317087,0.2034055694835166,0.3962418273366374,0.2778807540673867,0.1640205380555639,0.11174042920522452,-0.023300009467406995,0.2971963066172455,0.6361695775906852,0.4695266412938272,0.14954320553762646,0.08868351979341628,-0.07696694950744798,0.13286888988348178,-0.1306553999975623
MAGEB18,-0.018425496566586506,-0.024792150678761934,0.06713509106577539,0.1313136632513657,-0.009303046343048104,-0.00294044550211675,0.11016427153849438,0.0501545302684507,0.010176627846937032,0.14049792139358672,-0.02457873975398953,-0.014220306731601741,0.07863634157078367,0.19631807459728398,0.0015169334928089545,0.11114138645053388,-0.030722260498223453,-0.031663536354481506,-0.034296828043644485,0.36914463944903625,0.09736247320913557,0.02610531033319332,-0.003009873021468028,1.0,0.39152883461142135,-0.012008497414735458,-0.03698771355722509,0.19492437148890426,-0.01891795930171979,0.00018358666570675045,0.0637076589038961,0.1939123129689996,0.211642367998187,0.09644143981364775,0.018035676766077997,0.07439198097774277,0.05495443442570133,-0.004533646262592539,-0.0014276151622908868,-0.02795930418300766,0.15394738380885029,-0.019889476595672625,0.25317171921348747,-0.006995743298908566
MAGEC1,-0.009256261950350264,0.06564077106373174,0.26129655707359767,0.38015216546617325,0.10048284449885121,0.06762215914629412,0.33707504113546644,-0.010193004218695153,0.026582724059145944,0.41212693247488796,0.04071426464473371,0.08364226471425713,0.18124834644756113,0.504992676459638,0.14219246934330593,0.3930325125144493,0.013957332268272286,-0.008902235375454513,-0.04082879977197714,0.5031283757955645,0.0011328346741553692,0.05041659622209414,0.03725721480656406,0.39152883461142135,1.0,0.11676033028039688,0.029130540230008415,0.4890373421562737,0.11754340465424234,0.11879335970549576,0.2590892460990103,0.17774025920037625,0.2054358804957511,0.1127295817305636,-0.059909900835006906,0.026926797379759365,-0.025349508182088833,-0.034394874548126675,-0.07852214964412343,-0.04081940851196325,0.04183502187575417,-0.06582671860600206,0.35746130121226877,-0.05851769538232666
MAGEC2,0.026003612289602754,0.8456289852766449,0.9614610166380558,0.9396214001051424,0.9932191785168559,0.6553687639372888,0.7958883667123954,-0.010089369729475552,0.27654480670972914,0.9021277015440035,0.06175712171401733,0.9923453533377123,0.05165732180899303,0.8729008635045868,0.995553925460639,0.5706946733983764,0.38074354961601337,-0.013959672867395018,-0.023535231296215146,0.2894619048303462,0.29262792916932445,-0.014269598769877956,0.20553064913151733,-0.012008497414735458,0.11676033028039688,1.0,-0.0008307697972060359,0.8801109428447053,0.1897552598842032,0.9898749968589984,0.9623036128117197,-0.03615653254211097,-0.08149115657389229,-0.08007124828131355,-0.03572668992968021,-0.049397024956195,-0.055900295864681517,-0.037259612029107415,0.04869070082677691,-0.09178011829538106,-0.06203965968329382,-0.05155655126558515,0.04305914553976929,-0.08690234789160227
MAGEC3,0.13230301009441106,0.08310404806598261,-0.0018574010497785691,0.010064377639998371,-0.0010648803500524944,0.07099688873662886,0.10603373672319011,-0.05709649247222484,0.12968645197239465,0.0077928788257974994,0.03497014253260832,0.012864315793951614,0.011205836563143202,0.012681671724168057,-0.002436063027076791,0.02163069846984833,-0.009351751069168189,0.013777471066786907,-0.014852193879912582,0.03681319367127147,-0.03149044874536802,0.16325567640062083,0.19738789641527724,-0.03698771355722509,0.029130540230008415,-0.0008307697972060359,1.0,0.013121893249761976,-0.030815115721987762,-0.001422356534047636,0.0002240783776024458,0.24891889660264757,0.10422366748666598,0.09423587120692135,0.27184773040510685,0.16772088387429426,0.2073477485993234,0.20204320702133463,0.2199568535340103,0.054541754841190504,0.041537986413948354,0.012408388013518849,0.10775739611005915,-0.011523783971912104
CSAG1,0.02232133015689963,0.7483001950368416,0.9463564080095509,0.9873395921929421,0.8890071404409449,0.5917862573257268,0.844609163573226,-0.014906655871861187,0.23702301134441586,0.9740081144606036,0.043631735592704446,0.8805106939076202,0.1345942640592469,0.997517687237236,0.9011008665891835,0.6118480780994046,0.3348577330690566,-0.006253244771395381,-0.025886682153846808,0.5070994480378735,0.2568455580030991,0.0015238319986131993,0.1920940155408525,0.19492437148890426,0.4890373421562737,0.8801109428447053,0.013121893249761976,1.0,0.21886016136567704,0.8979404697684482,0.9457357982962673,0.07071956148296005,0.04935950052670931,0.01441378344239628,-0.04862736692802581,-0.01285436293544331,-0.05250268102186109,-0.037642745807630475,0.015290486847755781,-0.08593157846082305,-0.022266007513328773,-0.0638091658909262,0.15257549509958995,-0.07757083463036345
CSAG2,-0.029629500932553315,0.1392842279634583,0.19548292857810567,0.20339590828014675,0.18837247860165324,0.14847719141141152,0.1616905569470387,-0.005387251350851751,0.03451445536035276,0.1976000877887804,-0.019719853508278873,0.18822290866443867,0.19293065399292827,0.20467996816878647,0.1976759738215746,0.3331069586382449,0.12933102969603585,0.007280750294096205,-0.05776976807941249,0.07036579027038986,0.016222096330032635,-0.07289902686528861,0.0006613982115638359,-0.01891795930171979,0.11754340465424234,0.1897552598842032,-0.030815115721987762,0.21886016136567704,1.0,0.23643473686214808,0.192837492264804,-0.10324490949406287,-0.025357963850909698,-0.08346485963188768,-0.0931843407140853,-0.038040418238908004,-0.06690991953177451,-0.07945568705819087,-0.08634772675951188,0.011927394624629738,-0.049826144082524546,-0.0793100359789702,0.10744038998558937,-0.01955312506973448
CSAG3,0.015294904751306997,0.8456707734048415,0.9697935074641528,0.9496137330491362,0.9930307093257144,0.6556266029781854,0.80159836574399,-0.01642002854577385,0.2770151858435349,0.9151826934279972,0.05391532804199505,0.9921428184952098,0.07908881839091572,0.8905419934130435,0.9932493081264587,0.574161133017299,0.3894132418702273,-0.018085529311726287,-0.021995292851108444,0.30489110412707343,0.29175500786178504,0.002759001335808822,0.20382022526317087,0.00018358666570675045,0.11879335970549576,0.9898749968589984,-0.001422356534047636,0.8979404697684482,0.23643473686214808,1.0,0.9685406780396512,-0.03948422314823201,-0.07475550146176152,-0.07375789081456303,-0.046362297474631275,-0.05094627462969569,-0.06464662022424109,-0.03900428096807581,0.04115001374396091,-0.08873664800952952,-0.06895269979762376,-0.055354264777009145,0.02385557373587088,-0.08464306177930686
CSAG4,0.015029719033203558,0.8196505498741241,0.9740717129549505,0.9764186360307644,0.9669175323147099,0.6525866325650432,0.8276305081304781,-0.017045908359095797,0.25589535500203947,0.9640871275555299,0.05003014237486687,0.964044193574343,0.08527365103112107,0.9437618100931863,0.9732544419385692,0.579699376365702,0.36523455246545117,-0.0200966226665034,-0.018390560905889496,0.360603540677442,0.2787553450692254,-0.005592725541207689,0.2034055694835166,0.0637076589038961,0.2590892460990103,0.9623036128117197,0.0002240783776024458,0.9457357982962673,0.192837492264804,0.9685406780396512,1.0,0.009533243056005886,-0.03321063149010223,-0.048208166595963615,-0.03749654113188267,-0.036092163521247174,-0.06335299738287126,-0.03686010643264904,0.05860863872268076,-0.08293634241966177,-0.05000381832945961,-0.06391660710105472,0.07026795242655325,-0.09177388184521941
