,SampleType,Gene,Expression,LogExpression
1068,Tumor,MAGEE1,0.7454,0.24189497163070284
1069,Tumor,MAGEE1,2.566,0.5521813388393357
1070,Tumor,MAGEE1,1.8447,0.4540364727646975
1071,Tumor,MAGEE1,2.473,0.5407047833107623
1072,Tumor,MAGEE1,1.8719,0.4581693136328353
1073,Tumor,MAGEE1,2.273,0.5149460053080044
1074,Tumor,MAGEE2,0.3643,0.1349098791318783
1075,Tumor,MAGEE2,1.0108,0.3033688765560376
1076,Tumor,MAGEE2,1.223,0.34693946269899056
1077,Tumor,MAGEE2,0.492,0.17376882313664999
1078,Tumor,MAGEE2,0.2227,0.08731991220640087
1079,Tumor,MAGEE2,0.373,0.1376705372367551
1080,Tumor,MAGEE2,0.6132,0.20768821333558102
1081,Tumor,MAGEE2,0.7282,0.23759400079924714
1082,Tumor,MAGEE2,1.0102,0.30323926865199596
1083,Tumor,MAGEE2,0.7557,0.24445030913542937
1084,Tumor,MAGEE2,0.6904,0.22798948404425692
1085,Tumor,MAGEE2,0.4385,0.1579098662263448
1086,Tumor,MAGEE2,1.17,0.3364597338485295
1087,Tumor,MAGEE2,0.4254,0.15393675446093488
1088,Tumor,MAGEE2,0.2781,0.1065648348467642
1089,Tumor,MAGEE2,0.7194,0.2353769224022368
1090,Tumor,MAGEE2,0.6447,0.21608669242191303
1091,Tumor,MAGEE2,0.4656,0.16601545632377518
1092,Tumor,MAGEE2,0.2968,0.11287300184045851
1093,Tumor,MAGEE2,1.282,0.35831564008219585
1094,Tumor,MAGEE2,0.6593,0.219924913188828
1095,Tumor,MAGEE2,0.5364,0.18650429849313854
1096,Tumor,MAGEE2,0.7565,0.24464815412804436
1097,Tumor,MAGEE2,0.5662,0.19484721963144425
1098,Tumor,MAGEE2,0.4716,0.1677897791590894
1099,Tumor,MAGEE2,1.3512,0.3712895730645561
1100,Tumor,MAGEE2,0.3753,0.1383974429905462
1101,Tumor,MAGEE2,0.2909,0.11089260080221792
1102,Tumor,MAGEE2,0.2079,0.082030981267012
1103,Tumor,MAGEE2,1.0857,0.3192518411402541
1104,Tumor,MAGEE2,0.583,0.1994809148623559
1105,Tumor,MAGEE2,0.5571,0.19231650470273723
1106,Tumor,MAGEE2,0.3049,0.11557723112852283
1107,Tumor,MAGEE2,0.8093,0.2575105831906152
1108,Tumor,MAGEE2,0.2854,0.10903829557438123
1109,Tumor,MAGEE2,1.183,0.33905373570913916
1110,Tumor,MAGEE2,0.525,0.1832698436828046
1111,Tumor,MAGEE2,0.7935,0.25370138101198536
1112,Tumor,MAGEE2,1.1342,0.3292351155694239
1113,Tumor,MAGEE2,0.5719,0.19642491394919523
1114,Tumor,MAGEE2,0.319,0.12024479554636527
1115,Tumor,MAGEE2,0.2607,0.10061175283379013
1116,Tumor,MAGEE2,0.4246,0.15369294000855038
1117,Tumor,MAGEE2,0.1779,0.07110842178244968
1118,Tumor,MAGEE2,0.4939,0.1743215272640404
1119,Tumor,MAGEE2,0.5046,0.17742105748316878
1120,Tumor,MAGEE2,0.0,0.0
1121,Tumor,MAGEE2,0.7478,0.24249173501131094
1122,Tumor,MAGEE2,1.385,0.37748838337613266
1123,Tumor,MAGEE2,0.3632,0.1345595774226249
1124,Tumor,MAGEE2,0.368,0.13608609738409738
1125,Tumor,MAGEE2,1.2205,0.3464507775096947
1126,Tumor,MAGEE2,1.1614,0.3347351471318334
1127,Tumor,MAGEE2,1.0706,0.3160962096751304
1128,Tumor,MAGEE2,1.0759,0.3172064288998246
1129,Tumor,MAGEE2,1.551,0.40671045860979005
1130,Tumor,MAGEE2,0.0,0.0
1131,Tumor,MAGEE2,1.8911,0.4610631137035506
1132,Tumor,MAGEE2,1.5216,0.40167619580946134
1133,Tumor,MAGEE2,1.1262,0.32760411381431553
1134,Tumor,MAGEE2,0.7571,0.24479647874762245
1135,Tumor,MAGEE2,1.2747,0.3569241276147723
1136,Tumor,MAGEE2,0.9334,0.2863217142568693
1137,Tumor,MAGEE2,0.4093,0.14900345192854747
1138,Tumor,MAGEE2,0.4315,0.15579135235761743
1139,Tumor,MAGEE2,1.3854,0.3775612149177931
1140,Tumor,MAGEE2,1.175,0.3374592612906561
1141,Tumor,MAGEE2,0.4506,0.16154767312572754
1142,Tumor,MAGEE2,1.1196,0.326253910842292
1143,Tumor,MAGEE2,0.8624,0.2700729629697945
1144,Tumor,MAGEE2,0.0,0.0
1145,Tumor,MAGEE2,1.0323,0.3079878171590153
1146,Tumor,MAGEE2,0.444,0.15956719323362029
1147,Tumor,MAGEE2,0.0,0.0
1148,Tumor,MAGEE2,0.3436,0.12826999516962664
1149,Tumor,MAGEE2,0.5299,0.1846630446296804
1150,Tumor,MAGEE2,1.156,0.33364875651470105
1151,Tumor,MAGEE2,0.5865,0.20044007643643105
1152,Tumor,MAGEE2,1.495,0.3970705499594087
1153,Tumor,MAGEE2,0.8177,0.25952220721619224
1154,Tumor,MAGEE2,0.305,0.11561051167429974
1155,Tumor,MAGEE2,1.0163,0.30455515012044176
1156,Tumor,MAGEE2,0.4838,0.17137536674494092
1157,Tumor,MAGEE2,0.5756,0.19744597213710421
1158,Tumor,MAGEE2,0.6047,0.2053938526146795
1159,Tumor,MAGEE2,0.6634,0.22099669714736833
1160,Tumor,MAGEE2,0.3744,0.1381131464871671
1161,Tumor,MAGEE2,0.637,0.21404867941194144
1162,Tumor,MAGEE2,0.7801,0.2504444001899657
1163,Tumor,MAGEE2,0.6331,0.21301277880800945
1164,Tumor,MAGEE2,0.5582,0.19262320001294636
1165,Tumor,MAGEE2,0.8104,0.2577745409466722
1166,Tumor,MAGEE2,0.8221,0.2605722081234926
1167,Tumor,MAGEE2,0.6412,0.21516150829487504
1168,Tumor,MAGEE2,0.4942,0.17440873207312224
1169,Tumor,MAGEE2,0.7282,0.23759400079924714
1170,Tumor,MAGEE2,0.576,0.19755621315353653
1171,Tumor,MAGEE2,0.2917,0.11116165957758797
1172,Tumor,MAGEE2,0.759,0.24526583945746125
1173,Tumor,MAGEE2,0.9464,0.28923209592276206
1174,Tumor,MAGEE2,0.4301,0.1553664066467044
1175,Tumor,MAGEE2,0.5643,0.1943200453034222
1176,Tumor,MAGEE2,0.8494,0.26703085329276527
1177,Tumor,MAGEE2,0.8013,0.25558604901855736
1178,Tumor,MAGEE2,0.7492,0.24283946867281941
1179,Tumor,MAGEE2,1.1436,0.3311437483715743
1180,Tumor,MAGEE2,0.6921,0.2284260254671092
1181,Tumor,MAGEE2,0.8074,0.2570542779446583
1182,Tumor,MAGEE2,0.9886,0.298547435078706
1183,Tumor,MAGEE2,0.5145,0.18026927766887454
1184,Tumor,MAGEE2,1.3469,0.3704945849656873
1185,Tumor,MAGEE2,0.4219,0.15286905421701255
1186,Tumor,MAGEE2,0.1212,0.049683089088248505
1187,Tumor,MAGEE2,0.5296,0.18457787493202482
1188,Tumor,MAGEE2,0.8076,0.2571023326591641
1189,Tumor,MAGEE2,0.4385,0.1579098662263448
1190,Tumor,MAGEE2,1.2369,0.34964656951508005
1191,Tumor,MAGEE2,1.2827,0.35844883882021383
1192,Tumor,MAGEE2,0.3993,0.14591083413237377
1193,Tumor,MAGEE2,0.7626,0.2461537657861006
1194,Tumor,MAGEE2,0.4615,0.16479881969345522
1195,Tumor,MAGEE2,0.4801,0.1702910586253934
1196,Tumor,MAGEE2,0.1749,0.07000090380234504
1197,Tumor,MAGEE2,0.1806,0.07210277888517597
1198,Tumor,MAGEE2,1.9168,0.46490665131090114
1199,Tumor,MAGEE2,0.6435,0.21576970841764317
1200,Tumor,MAGEE2,0.3143,0.11869450789783784
1201,Tumor,MAGEE2,0.7149,0.23423880034706673
1202,Tumor,MAGEE2,1.2193,0.3462160131550056
1203,Tumor,MAGEE2,0.509,0.17868923977558981
1204,Tumor,MAGEE2,0.7053,0.23180079205789933
1205,Tumor,MAGEE2,1.7568,0.4404052601039533
1206,Tumor,MAGEE2,0.9384,0.2874434011294498
1207,Tumor,MAGEE2,0.5952,0.2028151409675805
1208,Tumor,MAGEE2,1.5604,0.4083078185237528
1209,Tumor,MAGEE2,1.5194,0.4012971250215833
1210,Tumor,MAGEE2,2.941,0.595606434865603
1211,Tumor,MAGEE2,0.4046,0.14755266408026801
1212,Tumor,MAGEE2,1.0104,0.3032824755845195
1213,Tumor,MAGEE2,0.1781,0.07118215599008065
1214,Tumor,MAGEE2,0.4273,0.15451526579239683
1215,Tumor,MAGEE2,0.48,0.17026171539495738
1216,Tumor,MAGEE2,2.3252,0.5218177718298566
1217,Tumor,MAGEE2,0.5304,0.18480495701923944
1218,Tumor,MAGEE2,0.4891,0.17292386362854476
1219,Tumor,MAGEE2,0.4556,0.1630420469141978
1220,Tumor,MAGEE2,0.7775,0.24980960940180388
1221,Tumor,MAGEE2,0.7389,0.24027460747888932
1222,Tumor,MAGEE2,0.1526,0.06167861524533731
1223,Tumor,MAGEE2,0.2434,0.09461086303213702
1224,Tumor,MAGEE2,0.9344,0.2865462835166967
1225,Tumor,MAGEE2,0.6688,0.22240429108245566
1226,Tumor,MAGEE2,0.6036,0.20509604757848404
1227,Tumor,MAGEE2,0.3637,0.13471884050039468
1228,Tumor,MAGEE2,0.3665,0.1356096360286795
1229,Tumor,MAGEE2,0.2109,0.08310827919473483
1230,Tumor,MAGEE2,1.3245,0.3663295505191059
1231,Tumor,MAGEE2,1.2558,0.3533005923207299
1232,Tumor,MAGEE2,0.0264,0.01131664336687208
1233,Tumor,MAGEE2,0.6139,0.20787662159197237
1234,Tumor,MAGEE2,0.0,0.0
1235,Tumor,MAGEE2,0.1399,0.05686675365831284
1236,Tumor,MAGEE2,0.2331,0.09099829775319822
1237,Tumor,MAGEE2,0.5149,0.18038396558976372
1238,Tumor,MAGEE2,0.7342,0.23909918188736692
1239,Tumor,MAGEE2,0.3176,0.11978358616169797
1240,Tumor,MAGEE2,0.6416,0.21526734343172224
1241,Tumor,MAGEE2,0.7992,0.25507944242757574
1242,Tumor,MAGEE2,0.4743,0.16858586553641028
1243,Tumor,MAGEE2,1.3994,0.3801026545171653
1244,Tumor,MAGEE2,0.0998,0.04131371534586035
1245,Tumor,MAGEE2,0.4827,0.17105328755937613
1246,Tumor,MAGEE2,0.4142,0.15051083290796743
1247,Tumor,MAGEE2,0.0746,0.031246836232675157
1248,Tumor,MAGEE2,0.4365,0.1573056303279663
1249,Tumor,MAGEE2,0.3377,0.12635872706926965
1250,Tumor,MAGEE2,0.7632,0.246301577171691
1251,Tumor,MAGEE2,0.3547,0.13184313080469454
1252,Tumor,MAGEE2,0.5097,0.17889065504890703
1253,Tumor,MAGEF1,32.9927,1.5313856614506967
1254,Tumor,MAGEF1,38.315,1.5945582800022817
1255,Tumor,MAGEF1,44.3739,1.656806109565474
1256,Tumor,MAGEF1,54.6693,1.7456157604115072
1257,Tumor,MAGEF1,33.6312,1.539467540476662
1258,Tumor,MAGEF1,59.8421,1.7842041955629528
1259,Tumor,MAGEF1,54.8793,1.747250957069176
1260,Tumor,MAGEF1,47.868,1.6890245652050135
1261,Tumor,MAGEF1,42.3847,1.6373365987039243
1262,Tumor,MAGEF1,42.2084,1.6355681847551928
1263,Tumor,MAGEF1,36.1287,1.5697097433896299
1264,Tumor,MAGEF1,50.4252,1.7111759894037568
1265,Tumor,MAGEF1,40.4764,1.6178010541783292
1266,Tumor,MAGEF1,56.0489,1.7562472748973408
1267,Tumor,MAGEF1,41.6673,1.6300951614390766
1268,Tumor,MAGEF1,61.9751,1.7991688657995863
1269,Tumor,MAGEF1,31.968,1.518092601516532
1270,Tumor,MAGEF1,37.4258,1.5846229179927016
1271,Tumor,MAGEF1,46.9891,1.6811426051376959
1272,Tumor,MAGEF1,41.8441,1.6318910243020863
1273,Tumor,MAGEF1,32.6167,1.5265550784630004
1274,Tumor,MAGEF1,47.5599,1.686277783720148
1275,Tumor,MAGEF1,30.514,1.498503530678758
1276,Tumor,MAGEF1,19.4197,1.3100493572757863
1277,Tumor,MAGEF1,32.7731,1.5285709259331206
1278,Tumor,MAGEF1,43.4506,1.647877627509393
1279,Tumor,MAGEF1,38.379,1.5952646833613644
1280,Tumor,MAGEF1,37.4839,1.585279077467994
1281,Tumor,MAGEF1,30.663,1.50055206092814
1282,Tumor,MAGEF1,57.438,1.7666953440893114
1283,Tumor,MAGEF1,37.1282,1.5812463030832813
1284,Tumor,MAGEF1,32.6852,1.5274391302440935
1285,Tumor,MAGEF1,38.0649,1.5917867169214488
1286,Tumor,MAGEF1,57.1442,1.7645063994836605
1287,Tumor,MAGEF1,61.0302,1.7926031814350996
1288,Tumor,MAGEF1,41.0581,1.6238496492786458
1289,Tumor,MAGEF1,55.3547,1.7509301421912624
1290,Tumor,MAGEF1,61.8013,1.7979686338165424
1291,Tumor,MAGEF1,44.9734,1.6625066235378994
1292,Tumor,MAGEF1,24.5476,1.4073501077696209
1293,Tumor,MAGEF1,35.1978,1.55868217614382
1294,Tumor,MAGEF1,49.9751,1.7073580864247846
1295,Tumor,MAGEF1,58.8322,1.7769349719260228
1296,Tumor,MAGEF1,65.4019,1.8221805062913623
1297,Tumor,MAGEF1,52.9364,1.7318819559783762
1298,Tumor,MAGEF1,47.5472,1.6861641866721129
1299,Tumor,MAGEF1,164.8913,2.219823610490503
1300,Tumor,MAGEF1,41.7089,1.6305183859882357
1301,Tumor,MAGEF1,50.1158,1.7085551622129573
1302,Tumor,MAGEF1,38.5794,1.5974692062760312
1303,Tumor,MAGEF1,29.4638,1.4837840754970044
1304,Tumor,MAGEF1,43.5519,1.648866230077049
1305,Tumor,MAGEF1,61.6673,1.797040983668198
1306,Tumor,MAGEF1,41.938,1.6328418116607235
1307,Tumor,MAGEF1,34.9711,1.5559537187922559
1308,Tumor,MAGEF1,39.145,1.6036314622515433
1309,Tumor,MAGEF1,39.1817,1.604028306852277
1310,Tumor,MAGEF1,51.0792,1.7166643043186989
1311,Tumor,MAGEF1,57.3149,1.7657795352223267
1312,Tumor,MAGEF1,62.5678,1.8032371813157266
1313,Tumor,MAGEF1,64.286,1.8148200606837404
1314,Tumor,MAGEF1,37.0381,1.580218815833105
1315,Tumor,MAGEF1,37.4935,1.5853874008732503
1316,Tumor,MAGEF1,25.733,1.4270476983875746
1317,Tumor,MAGEF1,41.2192,1.6255099997230058
1318,Tumor,MAGEF1,54.3321,1.7429771531547817
1319,Tumor,MAGEF1,51.8748,1.7232487376585475
1320,Tumor,MAGEF1,41.6854,1.6302793555006654
1321,Tumor,MAGEF1,41.613,1.629542110064862
1322,Tumor,MAGEF1,45.3031,1.6656100680768076
1323,Tumor,MAGEF1,28.9143,1.4758788447279831
1324,Tumor,MAGEF1,47.3475,1.6843740220741306
1325,Tumor,MAGEF1,39.8874,1.6115894949624163
1326,Tumor,MAGEF1,67.3457,1.8347111959335822
1327,Tumor,MAGEF1,43.4424,1.6477975038829724
1328,Tumor,MAGEF1,45.1778,1.6644332384421467
1329,Tumor,MAGEF1,66.496,1.8292780360991496
1330,Tumor,MAGEF1,46.3792,1.675587723366089
1331,Tumor,MAGEF1,51.4152,1.7194572472675633
1332,Tumor,MAGEF1,35.5624,1.5630346956106638
1333,Tumor,MAGEF1,54.6233,1.7452567509660422
1334,Tumor,MAGEF1,45.7238,1.6695381562772886
1335,Tumor,MAGEF1,36.3508,1.5722999082093752
1336,Tumor,MAGEF1,76.1931,1.8875784821252446
1337,Tumor,MAGEF1,31.594,1.51313766121164
1338,Tumor,MAGEF1,59.1879,1.7795091907359495
1339,Tumor,MAGEF1,50.3702,1.7107112565697196
1340,Tumor,MAGEF1,29.2037,1.4800601479623092
1341,Tumor,MAGEF1,42.5182,1.6386709237711399
1342,Tumor,MAGEF1,46.6557,1.6781148531484795
1343,Tumor,MAGEF1,56.3326,1.7584016372229407
1344,Tumor,MAGEF1,27.5265,1.4552484900611646
1345,Tumor,MAGEF1,42.7907,1.6413818875010437
1346,Tumor,MAGEF1,40.4079,1.6170832058335034
1347,Tumor,MAGEF1,47.6792,1.6873434323673864
1348,Tumor,MAGEF1,39.4857,1.6073016526528099
1349,Tumor,MAGEF1,40.4404,1.6174239387486236
1350,Tumor,MAGEF1,43.9502,1.6527316284096958
1351,Tumor,MAGEF1,37.181,1.581847298829637
1352,Tumor,MAGEF1,50.4051,1.7110062083334412
1353,Tumor,MAGEF1,40.9446,1.6226760571514378
1354,Tumor,MAGEF1,47.8346,1.688727634800692
1355,Tumor,MAGEF1,45.1048,1.663746142417721
1356,Tumor,MAGEF1,49.9178,1.7068696308712317
1357,Tumor,MAGEF1,40.8767,1.621972450746591
1358,Tumor,MAGEF1,39.6458,1.6090156758572416
1359,Tumor,MAGEF1,33.0178,1.531706223481286
1360,Tumor,MAGEF1,19.7374,1.316754304780318
1361,Tumor,MAGEF1,34.8453,1.554432219477233
1362,Tumor,MAGEF1,49.8036,1.7058944879677633
1363,Tumor,MAGEF1,29.4184,1.4831363665399333
1364,Tumor,MAGEF1,34.2658,1.5473537402051414
1365,Tumor,MAGEF1,27.4186,1.4536026792476497
1366,Tumor,MAGEF1,52.8175,1.7309235194882637
1367,Tumor,MAGEF1,30.747,1.5017026919901004
1368,Tumor,MAGEF1,66.1983,1.8273582862984976
1369,Tumor,MAGEF1,43.9939,1.6531536387550663
1370,Tumor,MAGEF1,71.3342,1.8593436826260488
1371,Tumor,MAGEF1,40.8356,1.621546001953751
1372,Tumor,MAGEF1,42.3496,1.6369850944628812
1373,Tumor,MAGEF1,40.9678,1.6229162035955123
1374,Tumor,MAGEF1,45.2348,1.664968983321259
1375,Tumor,MAGEF1,43.2464,1.6458779411640887
1376,Tumor,MAGEF1,56.6927,1.7611208642772993
1377,Tumor,MAGEF1,47.9515,1.689766004244199
1378,Tumor,MAGEF1,42.9025,1.642489251569932
1379,Tumor,MAGEF1,46.2492,1.6743944596489473
1380,Tumor,MAGEF1,54.4403,1.7438255716757571
1381,Tumor,MAGEF1,67.4901,1.8356278003085469
1382,Tumor,MAGEF1,45.0215,1.6629607697238973
1383,Tumor,MAGEF1,89.8331,1.9582441362727132
1384,Tumor,MAGEF1,53.2764,1.7346110344190988
1385,Tumor,MAGEF1,38.1912,1.593188561395928
1386,Tumor,MAGEF1,19.7181,1.3163499249462158
1387,Tumor,MAGEF1,42.8493,1.6419626647815608
1388,Tumor,MAGEF1,49.5559,1.703771846137145
1389,Tumor,MAGEF1,49.0787,1.6996530464373083
1390,Tumor,MAGEF1,16.4203,1.2410556298463113
1391,Tumor,MAGEF1,34.5457,1.5507870711917404
1392,Tumor,MAGEF1,9.973,1.040325379199724
1393,Tumor,MAGEF1,44.719,1.6600967226149441
1394,Tumor,MAGEF1,37.1709,1.5817323999392936
1395,Tumor,MAGEF1,35.7261,1.5649748124071752
1396,Tumor,MAGEF1,45.0913,1.6636189575249196
1397,Tumor,MAGEF1,51.7636,1.722334419300353
1398,Tumor,MAGEF1,46.6364,1.6779389333478805
1399,Tumor,MAGEF1,40.5833,1.6189189514437763
1400,Tumor,MAGEF1,48.8919,1.6980300432016273
1401,Tumor,MAGEF1,39.883,1.611542756883057
1402,Tumor,MAGEF1,38.6663,1.5984216921675063
1403,Tumor,MAGEF1,49.6736,1.7047817589304413
1404,Tumor,MAGEF1,32.2824,1.5222146358030373
1405,Tumor,MAGEF1,56.6856,1.7610674141774902
1406,Tumor,MAGEF1,50.1555,1.7088923338690833
1407,Tumor,MAGEF1,77.6929,1.8959355502762183
1408,Tumor,MAGEF1,41.8606,1.6320582463806872
1409,Tumor,MAGEF1,50.6625,1.7131754182897647
1410,Tumor,MAGEF1,55.7319,1.7538273287030384
1411,Tumor,MAGEF1,39.4034,1.6064179131083214
1412,Tumor,MAGEF1,34.3789,1.548744325708902
1413,Tumor,MAGEF1,35.6624,1.5642208914128861
1414,Tumor,MAGEF1,38.8483,1.6004097983452397
1415,Tumor,MAGEF1,34.7127,1.5528226855546963
1416,Tumor,MAGEF1,39.9532,1.6122878423124287
1417,Tumor,MAGEF1,37.8139,1.5889872826107467
1418,Tumor,MAGEF1,32.8218,1.5291967170779612
1419,Tumor,MAGEF1,46.1958,1.6739033520666515
1420,Tumor,MAGEF1,43.0824,1.6442652309975998
1421,Tumor,MAGEF1,56.2287,1.7576138806412402
1422,Tumor,MAGEF1,36.1979,1.5705184225658915
1423,Tumor,MAGEF1,78.792,1.9019593508742878
1424,Tumor,MAGEF1,62.2765,1.8012424491128114
1425,Tumor,MAGEF1,61.0598,1.7928103716503974
1426,Tumor,MAGEF1,31.4416,1.511102265207289
1427,Tumor,MAGEF1,51.4094,1.7194091877853883
1428,Tumor,MAGEF1,37.3346,1.5835909359971292
1429,Tumor,MAGEF1,77.4823,1.8947717219798392
1430,Tumor,MAGEF1,42.0426,1.633898497127396
1431,Tumor,MAGEF1,29.3869,1.4826863966391597
1432,Tumor,NSMCE3,7.037,0.9050939683278713
1433,Tumor,NSMCE3,8.8414,0.9930568839014493
1434,Tumor,NSMCE3,10.3632,1.0555006506215214
1435,Tumor,NSMCE3,9.4955,1.0210031329678217
1436,Tumor,NSMCE3,6.6409,0.8831445159072823
1437,Tumor,NSMCE3,10.5141,1.061229996984635
1438,Tumor,NSMCE3,10.3388,1.0545670950370922
1439,Tumor,NSMCE3,7.0041,0.9033125058983186
1440,Tumor,NSMCE3,10.2491,1.0511177774990126
1441,Tumor,NSMCE3,8.9233,0.9966561210919554
1442,Tumor,NSMCE3,8.725,0.9878896099977453
1443,Tumor,NSMCE3,8.0875,0.9584444238670943
1444,Tumor,NSMCE3,10.43,1.0580462303952818
1445,Tumor,NSMCE3,11.5034,1.0970281250446252
1446,Tumor,NSMCE3,8.019,0.9551583869257936
1447,Tumor,NSMCE3,7.0131,0.9038005625809453
1448,Tumor,NSMCE3,7.033,0.9048777669634047
1449,Tumor,NSMCE3,7.6926,0.9391496955242212
1450,Tumor,NSMCE3,10.1917,1.0488960601246948
1451,Tumor,NSMCE3,8.9741,0.9988737181264267
1452,Tumor,NSMCE3,6.7561,0.8896433998352675
1453,Tumor,NSMCE3,7.5638,0.9326665161760405
1454,Tumor,NSMCE3,6.6554,0.8839678878173294
1455,Tumor,NSMCE3,5.0106,0.7789178270248447
1456,Tumor,NSMCE3,6.075,0.8497264441963278
1457,Tumor,NSMCE3,10.8145,1.0724153466339978
1458,Tumor,NSMCE3,7.0166,0.9039902143786479
1459,Tumor,NSMCE3,7.9686,0.9527246548916277
1460,Tumor,NSMCE3,7.2907,0.9185912004300149
1461,Tumor,NSMCE3,10.7152,1.068749707201437
1462,Tumor,NSMCE3,6.2132,0.8581279740162415
1463,Tumor,NSMCE3,4.5184,0.7418131770233155
1464,Tumor,NSMCE3,4.5125,0.741348602475895
1465,Tumor,NSMCE3,10.287,1.052578525044658
1466,Tumor,NSMCE3,7.8503,0.9469579922951524
1467,Tumor,NSMCE3,9.6878,1.0288883182874333
1468,Tumor,NSMCE3,11.8595,1.1092240827824156
1469,Tumor,NSMCE3,9.2418,1.0103762907578522
1470,Tumor,NSMCE3,9.0213,1.0009240634678545
1471,Tumor,NSMCE3,4.9075,0.7714037303044066
1472,Tumor,NSMCE3,9.629,1.0264924070528396
1473,Tumor,NSMCE3,9.4722,1.0200379278577254
1474,Tumor,NSMCE3,8.1015,0.9591129734242257
1475,Tumor,NSMCE3,9.9799,1.0405983847729112
1476,Tumor,NSMCE3,8.8235,0.9922662494844828
1477,Tumor,NSMCE3,7.2291,0.9153523399015782
1478,Tumor,NSMCE3,8.5686,0.9808483999761947
1479,Tumor,NSMCE3,12.3231,1.1246052876160137
1480,Tumor,NSMCE3,10.1507,1.0473021316527837
1481,Tumor,NSMCE3,6.7735,0.8906166028987496
1482,Tumor,NSMCE3,6.1425,0.8538502490547806
1483,Tumor,NSMCE3,10.4729,1.0596732082071336
1484,Tumor,NSMCE3,12.9493,1.144552414508184
1485,Tumor,NSMCE3,11.5529,1.0987440691242543
1486,Tumor,NSMCE3,6.4257,0.87073739964689
1487,Tumor,NSMCE3,7.7969,0.9443296550951388
1488,Tumor,NSMCE3,9.1103,1.0047640424764164
1489,Tumor,NSMCE3,8.8295,0.9925314270118198
1490,Tumor,NSMCE3,9.2363,1.0101430054718246
1491,Tumor,NSMCE3,11.3116,1.0903144969619254
1492,Tumor,NSMCE3,9.0858,1.0037103519098116
1493,Tumor,NSMCE3,10.5909,1.0641171589884924
1494,Tumor,NSMCE3,8.8412,0.9930480579438641
1495,Tumor,NSMCE3,8.7153,0.9874562157781024
1496,Tumor,NSMCE3,8.6326,0.983743526298873
1497,Tumor,NSMCE3,7.4636,0.9275551298922267
1498,Tumor,NSMCE3,8.3715,0.9718091095201444
1499,Tumor,NSMCE3,9.4157,1.017688462562358
1500,Tumor,NSMCE3,9.554,1.0234170898411048
1501,Tumor,NSMCE3,8.9984,0.9999305073233331
1502,Tumor,NSMCE3,5.0957,0.7850235850456861
1503,Tumor,NSMCE3,9.073,1.0031588339508621
1504,Tumor,NSMCE3,9.5494,1.0232277597190966
1505,Tumor,NSMCE3,7.9784,0.9531989499098111
1506,Tumor,NSMCE3,8.8231,0.9922485652243274
1507,Tumor,NSMCE3,10.2408,1.050797220772353
1508,Tumor,NSMCE3,11.5444,1.0984498937956475
1509,Tumor,NSMCE3,9.0285,1.0012359788389917
1510,Tumor,NSMCE3,10.6424,1.0660425163376697
1511,Tumor,NSMCE3,8.714,0.9873980991370174
1512,Tumor,NSMCE3,9.5072,1.021486998943519
1513,Tumor,NSMCE3,10.5519,1.0626534207348985
1514,Tumor,NSMCE3,7.1033,0.9086619176350877
1515,Tumor,NSMCE3,6.5967,0.8806249760926969
1516,Tumor,NSMCE3,13.3338,1.156361340450087
1517,Tumor,NSMCE3,12.2032,1.1206792019570389
1518,Tumor,NSMCE3,6.5522,0.8780734825805656
1519,Tumor,NSMCE3,6.414,0.8700525816935448
1520,Tumor,NSMCE3,8.7104,0.9872371201463919
1521,Tumor,NSMCE3,11.8945,1.1104045065010233
1522,Tumor,NSMCE3,9.4938,1.0209327827778822
1523,Tumor,NSMCE3,4.733,0.7583819417746753
1524,Tumor,NSMCE3,13.8539,1.1718404958153146
1525,Tumor,NSMCE3,7.6208,0.9355475697068727
1526,Tumor,NSMCE3,8.5461,0.9798259794981402
1527,Tumor,NSMCE3,7.3901,0.9237671371325591
1528,Tumor,NSMCE3,7.9492,0.9517842139623595
1529,Tumor,NSMCE3,8.4443,0.9751697740732748
1530,Tumor,NSMCE3,7.0956,0.9082490417283882
1531,Tumor,NSMCE3,8.1963,0.9636131303027032
1532,Tumor,NSMCE3,5.8115,0.8332427609566478
1533,Tumor,NSMCE3,10.2971,1.0529669730731075
1534,Tumor,NSMCE3,8.3549,0.9710391494330025
1535,Tumor,NSMCE3,6.7674,0.8902756707164873
1536,Tumor,NSMCE3,7.0021,0.9032039743332592
1537,Tumor,NSMCE3,9.6582,1.0276838654715497
1538,Tumor,NSMCE3,8.2988,0.9684269069406045
1539,Tumor,NSMCE3,3.6515,0.6675930252930077
1540,Tumor,NSMCE3,7.5043,0.9296385720757414
1541,Tumor,NSMCE3,11.9408,1.1119611252388695
1542,Tumor,NSMCE3,8.5914,0.9818820031976214
1543,Tumor,NSMCE3,6.2999,0.8633169108402292
1544,Tumor,NSMCE3,8.0439,0.9563557516290615
1545,Tumor,NSMCE3,6.0751,0.8497325825908538
1546,Tumor,NSMCE3,11.4298,1.0944641407417919
1547,Tumor,NSMCE3,4.5034,0.7406310794983272
1548,Tumor,NSMCE3,8.0305,0.9557117969612738
1549,Tumor,NSMCE3,10.8714,1.0745019385351862
1550,Tumor,NSMCE3,5.6953,0.8257700414564036
1551,Tumor,NSMCE3,8.9985,0.999934850941413
1552,Tumor,NSMCE3,6.0943,0.8509095497392154
1553,Tumor,NSMCE3,8.7721,0.9899879025529319
1554,Tumor,NSMCE3,7.4681,0.9277859779718146
