,IFI16,SFN,MAP2,PDLIM1,FGF2,PTX3,GRAMD2B,TMEM40,CASP1,COL3A1,ADAMTSL1,PCDH1,PLCXD3,TLR8,CARD16,TNFSF18,STAMBPL1,KRT16,UBASH3B,ACTA2,MID1IP1,ALDH7A1,AIM2,PELI2,EMC10,CD14,A4GALT,CAMK1G,CARD17,FAS,LRP1B,IL18,GPR87,ADAM23,GLI3,PPP3CA,GJC2,SAMSN1,CXCL1,SDC1,EMCN,TRIML2,PCDH7,RAPGEF5,NRG2,PEG10,KCNE1B,TNS1,LAMA4,SEC14L4,CORO2B,ENPP1,PRKAA2,HKDC1,ANKRD22,IGFBP1,WNT3,FZD8,GRIA2,ITGA3,CDH12,ITGA10,PKP2,CDKN1A,MGP,SUCNR1,LAMB3,COL9A2,DDIT4L,SCN7A,COL1A2,PLD1,PIK3R3,CA2,CERKL,NDST3,COL6A3,CREB3L4,AP1S3,COL5A1,ATP2A3,SLC40A1,PDGFRL,SHH,WNT4,GJA1,COL17A1,UBE2U,CGN,FRAS1,CASP5,CREB3L1,TGFB2,TP53AIP1,TMPRSS13,FLNC,PLA2G4A,FZD1,CYP4A22,TRO,SP8,MYRFL,TAC3,CYBB,THSD7B,SPATA4,COL18A1,KCNK13,DTX4,PIWIL4,HRNR,WNT5A,PRR29,ATP1B1P1,LUM,GNG2,WNT7B,WNT6,WNT8A
MGP,0.17721189168718698,-0.252172125025207,0.46675266932613163,0.004120688606130395,0.2152123486742017,0.33082946819926806,0.048104895730387225,-0.19621415492071959,0.1483292495970052,-0.008534660537959558,0.19658208790014273,-0.2507925070616693,0.44736838717967614,0.13563052716405888,0.2645707887838019,0.3854570314171908,0.1324736581164268,-0.14846663743320374,-0.07684493119467578,0.0737457971353839,-0.07536560625391558,0.042595141013024605,0.03818833882347969,0.18691159780781239,0.19999061423468756,0.00797655153709912,-0.10035032939176247,0.04445213770443755,0.130110092738052,0.20982303353634368,0.3456724238166187,0.12261480789878934,-0.055932674688840896,0.5072079388312675,-0.06454441630455957,0.19502087960259318,0.0179991131213388,0.2508596270631143,-0.1649299873166264,-0.2403416633980175,0.5695655109820267,-0.08002804456945814,-0.14041282932826762,0.3829110565540478,-0.035040854935135826,0.22355120982977966,0.035096440423196554,0.17941382816565568,0.032589803923132175,-0.1828200039004424,0.4519819043306189,-0.02097961609798483,-0.02464959804974781,-0.0973307266001984,-0.1146623302804714,-0.13880045996031262,-0.043164778617497936,0.3317365531382091,0.5120221181995176,-0.28040925105716236,0.013121781364101501,-0.057901524200142704,0.039644671213922886,-0.046351780712844126,1.0,-0.004705239030446237,-0.28868668894718047,-0.0930054628777445,0.13215414132513895,0.6673861385118625,-0.0723793458292238,0.1233746709258664,0.3885751971441966,0.04823237497818178,0.3626025922651032,-0.03261203437018038,-0.006730690951143081,-0.07367694036271331,-0.16312118942162088,-0.14133705409049038,0.24773863908508356,0.1664221051744289,0.12072131235252295,0.007971720430393068,0.4105865922581627,-0.10378873224167376,-0.2313474169678433,-0.04445129226953888,-0.2102839811572182,0.11303710234784833,-0.13682795551204796,-0.10822111579161184,-0.07976500389512431,-0.017170052721815623,-0.024135069038198016,-0.14246866937644825,-0.005311837200884427,-0.04887328358803357,-0.20184006040561192,0.25556378185610246,-0.08836586770677789,-0.0015660661031739046,-0.08591520113003315,0.16402279120948401,0.5554031314964691,0.2810838002590363,-0.14149545968465765,0.03026445584256055,-0.14113939384888566,0.06333729691385889,0.2653076527925771,-0.06415512176988677,-0.11309788400533641,0.15231559917951198,0.3294002967023946,0.6391285130948846,-0.18268887314921772,-0.024483664135614227,0.017552667451385985
SUCNR1,0.13563628614472006,0.008466269987628833,-0.1022067178289037,0.08000823848440067,0.03292518687065222,-0.08143640011466971,0.04699835827452679,-0.08484141270845887,0.19676666247203503,0.06938213684282045,0.09571865357540063,0.09542950727026722,-0.10928814374278546,0.06229492883600251,0.2162393119199215,0.0841541952103453,0.17908602411802466,-0.1225841820875107,-0.02536400774104731,0.05956171885890394,0.22797560744114465,-0.030174053253863856,0.03645151311384473,-0.1510865675246967,0.015223107379251925,0.08595846828967656,-0.0957899060635147,0.03166382745601386,-0.05772784402690895,0.22838550381944775,-0.005436317346087606,-0.020691743452998138,-0.008706038492628562,0.0340352595283878,0.11032242189398263,0.03298404656912821,0.026572784796230736,0.07257704670679146,0.027580134181926844,0.09404536083111632,0.05063071484484006,0.0758413752444386,0.09098557011849648,0.04128126282744536,-0.16217712856638664,-0.13207303540313498,0.003598691610685659,-0.10148247875150253,0.06758264376604312,-0.0015077841930314,-0.1422517193724827,-0.024502009763043717,0.037483511354746084,0.12192022898714407,0.10335748563660636,-0.05146442269929541,0.05155220416783953,0.10426654220618686,-0.1124059687763426,-0.06981368274550434,0.07309109784442691,-0.07556251460564624,-0.012351719164555028,0.02282984362407751,-0.004705239030446237,1.0,-0.06838097573710208,0.07152401124385524,0.10125061378651012,-0.06762066711498599,0.07320900587780675,0.0661765509404171,0.10836666762340609,0.12460124407531112,0.037022509160434675,0.23256475857399792,0.01606490231520531,0.13839096883870522,-0.010630138194151616,0.018872963203703803,0.10039508420793478,0.34988587712995983,0.05833786317246304,0.16363465078934822,-0.10633058969027964,0.04977040968857038,-0.0467483741024777,-0.11448805631695544,0.0383380771840601,-0.03926739066211438,0.01098849775316575,0.12416920896736817,-0.08576838741606621,-0.020772486300865832,-0.13514913795116595,0.06687400423144889,0.15284781191380156,0.06846944843915402,-0.024730202345484648,-0.07883095565555703,-0.0738465725591746,0.09481444800081702,0.2608584875652403,0.10487758562791807,0.004165144594276357,-0.16249645299633242,-0.06802978558754814,0.14984673450605074,0.11582191011885243,0.14636834053020636,-0.11955526326621106,0.05353321419106346,0.03998746243409712,-0.07043239649318757,0.07977283832245287,0.07029064500999312,-0.09897357172941086,-0.09317807280921667,0.003672826572191514
LAMB3,0.2636887583879486,0.48084285009873967,-0.11530595277856256,0.17907630933352206,0.14463798638077066,0.08632101216507825,0.3156500468570204,0.26790415737893003,-0.03968362359262209,0.09264815032285455,-0.02732805496619013,0.3430933971175652,-0.05514525394428048,-0.08028003384834966,0.005175117372996868,-0.11573502890903112,0.01821169138530866,0.33498290073134684,0.3530155694010919,-0.0288191162065704,0.06593266626584116,0.08434191369807498,0.2733367866595363,-0.20018786915020517,0.04195126240352161,0.06608217154030088,0.27444383129112726,0.36864772948214747,0.1576918070688825,0.04287044601571395,-0.13048981905407667,0.2156097955823762,0.1486611330801091,-0.2416116151994891,0.04450101607674408,0.24491474323593515,0.046150809546794375,0.0966314256120926,0.28365256052073506,0.3117558963105683,-0.3393046175309504,0.12832898122189926,0.27413639599452977,-0.26576743459034635,-0.02909601169232019,0.12645003228227164,0.1685362164560612,-0.03318300726028444,0.13809476104493285,0.1811063402436556,-0.17741037601447351,-0.0824413647795428,0.08668598150069791,0.09091160889731749,0.1297359036093284,0.4403810602825486,0.1189502993388193,0.017429415026737373,-0.19604370579314848,0.7180302452804179,-0.02278491335582235,0.23143086668964827,0.18809996042773247,0.485330359493524,-0.28868668894718047,-0.06838097573710208,1.0,0.10116971953053838,-0.030136261664322133,-0.3025247287081575,0.11528814486022826,-0.07204841281559095,-0.08646303508496639,-0.08446541458265829,-0.0412011989496273,0.04664653751134271,0.23044993174979478,0.1534321127509062,0.43760730806755066,0.17191159340585171,-0.35884104082226626,-0.10266363610275572,-0.0696994694041687,-0.07900775882942156,-0.12957813290985698,0.06191516929528138,0.46571791414964114,-0.16004804714448012,0.20086721649628783,-0.15856595200370927,0.015666328447315338,-0.012602696487280072,0.3928803339112888,-0.022563316501421266,-0.11184823994672881,0.17894150338309,-0.016822879890678825,0.035163017699484864,0.33944898551133273,-0.19491088267435625,0.24815660751693966,-0.1585925273681877,0.010701668626757482,-0.10187320207516355,-0.19174492390237602,-0.004935514842092481,0.36136541878856765,0.09540953231419906,0.03773702787349392,-0.09352927261533095,-0.1455834276042734,0.2550770536835637,0.3820773273857491,0.2031213155980659,-0.13564136660812529,-0.2383522993411927,0.535634979797389,0.11130539739554714,-0.039680637773235605
COL9A2,-0.010844200027730875,0.00015780932537266403,-0.027988577903332427,0.11980660880897276,-0.03737122995985482,-0.04301890383470915,0.11502341188345878,0.0785710818983562,0.01372343973856382,0.11288492295483844,0.018566373339258594,0.23954288484531658,-0.10022777558262633,0.023348783776159766,0.03833777920138909,-0.061208569207180284,0.07079296801526422,0.036303171888020604,0.29192964059929644,0.15724524176806126,0.026911639029431552,-0.03978719161790529,-0.10115490579143449,0.014027173762120489,-0.008408768478955263,0.10941013567933629,0.03986335469639883,0.0937486128745822,-0.008116509570747053,0.08290257924965648,-0.0457978097594107,0.024476509778779586,-0.026960537901182358,-0.049513135261797084,0.183572067932931,0.10205511146190324,0.23884244020707823,0.046354186443522835,0.04051112168016852,0.24139131725822427,-0.14568045729885676,-0.06719644245357305,0.1302635616263012,0.0964347328804392,-0.11225891489220138,-0.17644195104456442,0.13018815881684137,0.1663846140956746,0.1068000667798969,0.2641155169494041,0.07750276062928796,0.0890118310663117,0.02723071140581174,0.11307414488518072,0.17947564063970992,0.20309379890460816,-0.024137397090007333,0.08563668877017101,-0.01976750218631053,0.028823327568812417,0.11927346731325397,0.12677584891784865,-0.05439501895614517,0.26069872719504933,-0.0930054628777445,0.07152401124385524,0.10116971953053838,1.0,0.08480770937964859,-0.04277689393406223,0.11821074996903173,0.1760749235487984,0.047232368290898184,-0.035667526580463384,0.05273781808907562,0.06442013011968009,0.1889228203861513,0.01196827710429184,0.08301909841583269,0.1697016999890948,-0.05626640344798973,0.180404708884305,0.09003976345035966,0.03523774849592717,-0.031235483966160386,0.08591737626923665,0.0958054373432892,-0.0700226418029499,0.24535716066342658,-0.09589126747185557,-0.04482481940745803,0.06213021879589523,-0.03950123667801759,0.065952639797513,0.047189822097537935,0.1445910783505983,0.08619576696442743,0.172829504879991,0.29322802117937524,0.15060238602803316,-0.10239405991511967,-0.10540094676044391,0.20761099662276986,0.03584311756469775,0.0002562071233140816,0.001803311434170536,0.12876454606500845,-0.009004545353929394,0.07087390559383747,0.058933367565068624,-0.022686775248884714,0.19365082722454324,0.06801139103899496,0.19847764726596784,0.05543125973524542,-0.01942849337681942,-0.03257407944447153,0.15081626462780667,0.06626443219802282
DDIT4L,0.07873697554268456,0.050899035414201585,-0.04100242608289015,0.033160465255350845,0.10978207377644168,-0.08773724015059856,0.2712262024863336,0.19923161204511056,0.12714800166599388,0.3132637235633768,0.18827861384623318,0.02890338312587566,0.04942181134781985,0.08712494612929461,0.2143688886619786,0.17178895827328394,0.11123320431689354,0.10503714774177796,0.06842737557882854,0.4062983262387486,0.07284558151099205,0.2308779975938876,-0.17217153620839443,-0.09819187793823533,0.16793455252779554,0.3133592615110753,0.07092783980862655,0.13362851972137782,-0.09190537128692595,0.18188675497126766,0.05131616130667415,0.2522744819360674,0.07981574891932293,0.05479127494338931,0.37433504661731376,0.33594009395869695,0.15982239674453824,-0.07645177594550717,0.1672858188318577,0.4311947345792122,0.04137338160674895,-0.024171447019889183,0.24855726497311262,0.12929807992504483,-0.1889586622905861,-0.02931332590335298,-0.014492998949826487,0.1889337891203254,0.3192030205584901,0.15084259222757382,0.019206260424769382,0.4242292814983969,0.14089045442574483,-0.015406925800575193,-0.006566386978831213,-0.07356442985160234,-0.042856926960170905,0.27324643193259235,-0.01933751711808302,0.1111231584582225,-0.03736129419917641,-0.11224789852722629,-0.10492700815676859,0.1000356192785397,0.13215414132513895,0.10125061378651012,-0.030136261664322133,0.08480770937964859,1.0,0.057577483902653596,0.27874772962668715,0.11650400114594128,0.08882872194536366,-0.030660771104082968,0.13769101295836228,0.11402553429518077,0.2816909008869135,-0.03368162170258589,0.1649959289455259,0.16628312716473373,-0.23617315878218625,0.06852609188295851,0.3585832328922744,0.10453198300364215,0.17135352438387122,0.38721685291861857,0.09134540576260794,-0.1281273400097219,-0.07113228099237506,-0.07385634483408396,0.03391555094969533,-0.04792006539257954,0.35554651851185487,0.06159025329495024,0.12928743554196107,0.08763831578187206,-0.030048811045463714,0.5346695709970968,0.08272122360946173,0.1949992244570184,-0.05667939258338811,-0.04295512706153122,-0.035887129690345215,0.1380293816691341,0.25023577483010145,-0.04064412441794768,-0.0783190453870729,0.18595819815668455,0.20262030575530113,-0.022251025669201663,0.27317119679406887,0.262449219400398,0.011751104773672692,0.2212020838622409,0.4534426802062739,0.091002891393451,0.017119943711482316,0.1464596091403212,-0.05240530671921234
SCN7A,0.008775611406889308,-0.23015551530431846,0.6819046446706358,0.00431720370692281,0.13634742119888615,0.23618773864824985,0.03611280764212393,-0.17061412185793684,0.06120845872014104,-0.18599628164410803,-0.006030748109421995,-0.14790503175450667,0.3578351492352356,0.015687296978521295,0.11273193736471496,0.1635450414225967,-0.02543279867059586,-0.1360700521171657,-0.14905461930716113,-0.17674966440226572,-0.017537955336659007,0.13894694797842436,-0.10214805454603024,0.39165099567074263,0.2331932326238386,-0.2774968119445989,-0.15133652287312807,0.0973882795369036,-0.0379165896715581,0.034117125282739635,0.41568442709682746,0.026937894041822733,-0.051632963517300526,0.4413116906340648,-0.09786540095214677,0.14908756833942755,0.09063812007466297,-0.007298621978146497,-0.27190247266888173,-0.2526393999125811,0.3473945593393419,-0.1134066421190005,-0.232175312000902,0.5508353947754048,0.1689941407992424,0.2888722310401576,0.13810589042020788,0.3182208363582287,-0.24963394741567693,-0.17346366724960524,0.38524930763241233,-0.0755062288677013,0.09079669569972293,-0.031404993398160254,0.02286272652618358,-0.16062384409253222,-0.02075273864819086,0.19329647446475065,0.6928165243582305,-0.30414967242643887,0.10345478002384266,0.08945935931479558,0.18982285656033185,-0.1662341553390832,0.6673861385118625,-0.06762066711498599,-0.3025247287081575,-0.04277689393406223,0.057577483902653596,1.0,-0.2008030449981628,0.3107752657136006,0.353984574496319,0.18868728996295422,0.4329442594340465,0.026755560243010783,-0.1242496297402982,-0.04788042677136398,-0.1322858215181668,-0.155105174750985,0.3655290646962452,0.021133848500615466,-0.048011552382652485,0.047770653972006145,0.4607311312706957,-0.16479840544547966,-0.1957556261342882,0.029676934492418663,-0.13292099148635927,0.3374530037285484,-0.1522128125216367,0.021602108916408583,-0.18824794406256345,-0.05204411625759321,-0.008722048016218741,-0.05535347439488652,0.07415193417402337,-0.05518631543554437,-0.16539940086189353,0.24251538170280423,-0.05596030610304377,0.1450866656511815,0.015445902322225171,-0.05901305671309868,0.5373612583385252,0.4173604565904356,-0.09814772433781829,-0.17690067657342154,-0.13514982015599672,0.11888762080079658,0.3297525292133777,-0.019304977099677562,-0.11683801775984785,0.17074012126196553,0.125695157728283,0.4563842116718401,-0.22284881748203433,-0.0894797807924843,0.13777725627441045
COL1A2,0.24258020422380658,0.07755929364077625,-0.20443175441252248,0.17343700060102799,0.17543930163275231,-0.05015982252904762,0.3007345525750597,0.1583587362396619,-0.11330012587672703,0.9423928107727638,0.5263522455081778,0.15571981101626245,-0.012644554454335025,0.07646281231435076,-0.11084889733136426,0.004596914724691409,-0.02164765131974141,0.24966204081200935,0.1535297365920125,0.7427368328658308,-0.22277228418839223,0.16541118937854282,-0.10835154799383243,-0.21170614918303485,0.15290716112075178,0.2703624590682454,0.2895370426744387,0.08934311857149689,0.005442234166232973,0.12576136063554727,-0.15947003523524397,0.15432294232589944,0.035206635240786856,0.06624578911194051,0.8642554820796177,0.3453271166085732,0.12208015081024243,0.0740990858507685,0.18214829352329379,0.5383244627144328,0.02816420603360891,-0.03545604926837603,0.6378964261802936,-0.22828932911695407,-0.25761762671818045,-0.0745883101379516,0.04544269002195294,0.3584734618442038,0.8090751453485501,0.04310579435729771,0.18338244560906328,0.5713663959719337,-0.05854490458412428,-0.07907564890698418,-0.09487644971702913,0.05001241208381165,0.08741088029933375,0.22868947627293557,-0.1945917655244832,0.2047853248138582,-0.08065104726067714,0.15089040861917946,-0.21784422083556143,0.2222180231438173,-0.0723793458292238,0.07320900587780675,0.11528814486022826,0.11821074996903173,0.27874772962668715,-0.2008030449981628,1.0,-0.17539914923859184,-0.004288207340783334,-0.21754404008905226,-0.18352796188480427,-0.046926569154626015,0.8903208171673072,-0.056083389021395674,0.20342742836705316,0.8312758179196057,-0.39770073330983874,-0.08824013877958808,0.6903828346293103,-0.2727224088978193,-0.17173683219159638,0.6936952038683233,0.2133533939717843,-0.16847525324903667,-0.045097092013790224,-0.32018077460458605,-0.07780948567230714,0.1348313171449052,0.25811591746401613,0.06149819225722463,0.02536705770453988,0.3778922858803052,-0.06631881984270002,0.7876039062658491,0.16538211644629963,0.6044229195546276,-0.09278310319403425,-0.19107492253002806,-0.1544619667209222,0.15836085629668858,0.030987530718188876,-0.07931879150191352,0.3781765554803134,0.24012066821623188,0.14296488930153356,-0.19549692715526776,0.1131019011406521,0.4639047044538211,0.1374864449975889,0.1730194086768517,0.6161101486765415,0.09519243880027715,0.2050846962977307,0.19449708187231018,-0.07691451815099147
PLD1,0.040362074806507824,0.01603833019308673,0.2628250402686742,0.13622561708489656,-0.030768345944993846,-0.10338695097170215,0.19155649083604326,-0.03719068341777817,0.05371915158208361,-0.10951344962894946,-0.1338197026102124,0.16454107386170821,-0.0062724877022617585,-0.10760736095282396,0.13019500779191848,0.04965275791798289,0.11741995128034084,-0.10219466952071339,0.10251393196295305,-0.1460049377247166,0.21748124814929848,0.22789096017135843,-0.16736949359643274,0.3428155356551216,0.23384170120989997,-0.04153677993401036,-0.08634768228905952,0.045488932505017295,-0.05576092687002509,0.1309235356544581,0.2544049207584063,0.08889369707556981,-0.046195220899005636,0.00767837004788708,-0.06965170099133718,0.15499693449004234,-0.003709028780103692,-0.1219894323145845,-0.04179156702444263,0.07553096613482273,0.06461100806458457,-0.11357752872007337,-0.1462141031375437,0.5034164233579026,-0.11172762162296898,0.02998395271679888,-0.08318793685436793,-0.014502529598157482,-0.09423855979143948,0.004035225563349852,0.010587105131475712,0.05588827471685694,0.25995552132461947,0.21248238401167144,0.24813806321238957,0.019792277354963913,-0.09071377840182408,0.029119610657926003,0.18035559167751694,-0.019058978134119636,0.13312462461379626,0.05465811982960334,0.1637397720629589,0.1321217258469964,0.1233746709258664,0.0661765509404171,-0.07204841281559095,0.1760749235487984,0.11650400114594128,0.3107752657136006,-0.17539914923859184,1.0,0.15680849517663575,0.26434078846218795,0.08499940714813632,0.28259324043365386,-0.09863869193040034,0.19828890237490562,0.04711708857162759,-0.23564676946450325,0.052763484765888664,0.28394246610032475,-0.015412146440853355,0.3087092356927232,0.1972016540104867,0.08158445566168417,0.06528982087139909,0.11364512981945771,0.1658248795378193,0.45391667832322774,-0.12082805885671392,0.08814607881421171,-0.09465435212088814,-0.03836590797171747,0.18913068265150143,-0.14383656717169466,0.1717629375012798,0.02756398517296696,0.010320085036315164,0.18620325310433988,-0.011299947424756422,0.14098174894506604,0.10591334323248831,-0.09922757035703546,0.13474378706298668,0.21014787600919352,-0.12318603043782618,-0.04532535897940771,0.14801392600266133,0.3356951885385469,0.14353894064306372,0.0270050165158329,-0.07144033986099435,0.21164902254936163,0.04892396657441211,-0.03281453036858792,-0.15031821042295315,-0.12922470399400918,0.02329504620585935
PIK3R3,0.4531618327907844,0.040280248232773576,0.345272204902782,0.3059454443340637,0.045335456662081934,0.15683603763750925,0.3011777345637704,0.06148810015651994,0.33609613935397353,0.046960487918717084,0.13384251834263142,0.10843286433373092,0.44945794421677376,0.14761871797369544,0.3148042419253648,0.02235153232184239,0.24519540061779538,0.06751477380411597,0.16495706568730034,-0.008549040950763668,0.0890643063844277,0.26462628715072783,0.2842200633499744,0.002449992573627147,0.289507943245684,0.040617655423581735,0.12627013039705692,0.1347935464411768,0.21142762010662502,0.34776366105456125,0.1993533084209762,0.17142037453137152,0.1427885506234158,0.397944188662887,0.10338425549042592,0.2943705791245339,0.018900484657752636,0.2947932983242523,0.09102600660717446,0.07130754786174795,0.47979257395186886,-0.03927241102526649,0.06588873259667816,0.29177215958334357,0.04539117148193584,0.12871192909778778,0.11682191320475448,0.07665921859331525,0.10046685679000482,-0.025673914370549025,0.2512452302448544,-0.07667470795267656,0.09930468485439443,-0.029768223245883275,0.22719430943789407,-0.09433786276406135,0.13498099661729476,0.03284131164975803,0.38043787572737814,-0.020205389996347453,0.06683927751403265,0.09806650066946422,0.13107154184313233,-0.0010883246409570157,0.3885751971441966,0.10836666762340609,-0.08646303508496639,0.047232368290898184,0.08882872194536366,0.353984574496319,-0.004288207340783334,0.15680849517663575,1.0,0.02842449045015071,0.4457907173509475,0.13047541874238025,-0.00047539695378302766,0.15463251930007782,0.029707331758971584,-0.07602101498490574,0.1306474252316959,0.13561344590694374,0.04859068947596682,0.02305353484739279,0.31623206801314896,0.0351143378096413,-0.09954402525340154,-0.03651245309641577,-0.03273189875010512,-0.013205729493681907,-0.02308289635211561,0.015089512314593736,0.06658529221339235,0.2267008975001455,0.16687892597260134,0.01097271094495663,0.14187054116996173,-0.015121497648849394,0.2557450733865374,0.10921805622655568,-0.015556645466862558,0.01953160850333821,0.05238523818669136,0.188266816953379,0.2687891467679716,0.19097870821836058,-0.06293336799749162,0.08086442007460155,0.18177259558712158,0.17056393435066744,0.16862613131157758,0.12659546264024987,0.05108257609641359,0.24767566877864008,0.16214687891799798,0.4734609783819106,0.016670239328371233,0.032111672878624986,0.09962129247019975
CA2,-0.08485882508410941,0.12199448549734879,0.17708272362421176,-0.0680721124710936,-0.015184518468590959,-0.09283310083152517,0.17255546976115627,-0.11677983647542789,0.06484287712538064,-0.2172847666485561,-0.1952276789733332,0.06281219850539502,-0.048186600278599105,-0.07229664352013072,0.14167778348356544,0.07588321586949776,0.020017061333094634,-0.10702687262703783,-0.0787270859525038,-0.16527801354394486,0.27953673129057865,0.08773842744159972,-0.11688267679285226,0.365052784958884,0.02979303544897345,-0.13811373745203256,-0.14438286917003332,0.013214711065870086,-0.08486951022643684,0.1992383262777572,0.03716324892408176,0.10067475845508866,-0.10639590322232434,-0.10476224259075209,-0.16057968231918482,-0.0009954174377074117,0.01790171856171323,-0.06914003111539539,-0.050026091648308985,-0.002802440321084661,0.024803109894664208,-0.05742495329181721,-0.04589350158274118,0.327167728384142,-0.09838347945271404,-0.06648495800478146,-0.10277846045527626,-0.0990879895814414,-0.17214467909884004,0.06802870155229417,-0.1912244631660527,-0.037005457206365715,0.05942176392394865,0.15475214023880027,0.30361204986966117,-0.09636049189554172,0.4459996926604755,0.043168813993235425,0.038992216092411436,-0.1457572012599895,-0.03218532299111911,0.13487696260421297,0.17572990285348622,-0.03470184340216556,0.04823237497818178,0.12460124407531112,-0.08446541458265829,-0.035667526580463384,-0.030660771104082968,0.18868728996295422,-0.21754404008905226,0.26434078846218795,0.02842449045015071,1.0,0.04277399845649952,0.47395314149142204,-0.227633335879742,0.359180349485,0.002990874821105796,-0.1994105126887825,0.11393550582456591,0.2258911430802848,-0.15898712276316668,0.441982617873883,-0.033498300504579866,-0.08302654085057734,-0.10649543434282696,-0.003909909649393696,0.146541315403639,0.30883938383914544,-0.056845094021701674,0.22213794729637462,-0.1492392967160482,-0.02572775986337417,-0.10878358467650806,-0.11139770103430065,0.18724983868550812,-0.05723841511082535,-0.04938893140838297,-0.16562989672211959,-0.05603023179249666,0.2948544100433115,-0.01671759340355393,-0.0853069899241415,0.09816580369389713,-0.0023638838310778973,-0.17878983151409636,-0.12134141540672747,-0.01410915428928959,0.38748689630657834,-0.1126537795494986,0.08432909420018982,-0.09467843846741986,0.08736757408504008,-0.02901339948020952,-0.08643917370789024,-0.13123927312872083,-0.19257536393474659,-0.05186610178246778
CERKL,0.2559273628506153,-0.09510098637753442,0.5710895647249601,0.2231837159302448,0.029875976802998118,0.31906981378910565,0.23202109454225692,-0.08086125584366614,0.21953196518655343,-0.19356888603724856,0.07489488449099939,-0.014837616567352184,0.3625978410961622,0.060429467388169594,0.24422189236263114,0.07993208122788723,0.18124270115028698,0.05557298429007093,0.07582138596343882,-0.17218706583824173,0.1761392387039881,0.056196929940899455,0.13221898668037477,-0.02074556440363148,0.22156385616905797,-0.1244643119319153,-0.10038543672340568,0.16661001682211812,0.1315838406661896,0.14089189981701533,0.2990352960978538,0.10849175267860559,-0.010325797866701554,0.2618442192308679,-0.0715228713024923,0.11116068177660388,-0.034301487143178086,0.19234411843297605,-0.06045156609958865,-0.09852724640364302,0.29780254312275917,-0.037860137240909114,-0.14539434163938733,0.17319705311878694,0.20366760219683458,0.33327268150700806,0.19781445016038046,0.07459491449429168,-0.19649583449536814,0.027383463110058615,0.28665327980302996,-0.08200182679175663,0.1061775517139795,0.06156804187643852,0.08511835900955436,0.03119464056006003,0.0916386267925446,0.09082829202540375,0.6815418224673223,-0.0486186811569603,0.05504371255155547,0.006206030604378308,0.14319990375959377,-0.04488398306310657,0.3626025922651032,0.037022509160434675,-0.0412011989496273,0.05273781808907562,0.13769101295836228,0.4329442594340465,-0.18352796188480427,0.08499940714813632,0.4457907173509475,0.04277399845649952,1.0,0.08789395950379876,-0.10701519025182941,0.08353504119499171,0.10521020712450849,-0.12249834489754725,0.34048923868049275,0.16061992576944203,-0.08224627599613492,0.10702503717157653,0.629612719637665,-0.15079793809209488,-0.026025092057030116,0.004614553128495167,0.05604474622146073,0.11816924390447446,-0.02240694147044855,-0.0030318285857730875,0.08714992015035301,0.004588147517413954,-0.041696842106957184,-0.11716884426642607,0.03361008385723048,-0.11161366432904662,0.07757017523714602,0.048582935101812545,0.028094729083666982,0.027447746518323355,0.20854137851195176,0.06407675285934104,0.16791403683594394,0.2209356676004111,-0.015093520696931595,0.042286846977319964,-0.004453341099295635,0.15217737121653502,0.32127394313891966,-0.024166412996443523,0.12515705414808898,0.21611361745083668,0.038511148737893415,0.5285106929156964,-0.07905087047675068,0.05437802731150673,0.048460332452938744
